,Unnamed: 0,source,title,text,url,date_published,authors
873,873,b1.ro,"Valet român, acuzat de răpirea şi ameninţarea unei starlete din New York","Un fost valet român, al Annei Bass, o personă publică din Manhattan, este acuzat de răpirea femeii şi a iubitului acesteia, şi de injectarea unui lichid, despre care le-a spus că este un virus mortal, relatează NY Daily News.
Emanuel Nicolescu, de 32 de ani, a fost adus joi, în faţa instanţei federale din Bridgeport, sub acuzaţiile de conspiraţie în vederea obţinerii de bani. Românul a pledat nevinovat în acest caz bizar, în care este acuzat că a pătruns în vila fostei şefe, Anne Bass, în aprilie 2007.
Fosta soţie a miliardarului om de afaceri Sid Bass şi iubitul acesteai, artistul Julian Lethbridge, au fost legaţi la ochi, bătuţi şi injectatţi cu un lichid albastru, despre care li s-a spus că este un virus mortal.
Procurorii federali au spus că în timpul celor 12 ore de persecuţii, Nicolescu şi alţi doi bărbaţi, au încercat să o convingă pe Anne Bass să semneze un cec de 8,5 milioane de euro, în schimbul antidotului.
Starleta, care a primit 150 de milioane de dolari în urma divorţului de Sid Bass, a refuzat să plătească , iar şantajiştii au plecat cu mâna goală.
Avocatul femeii de 68 de ani, a cerut instanţei să îl ţină ănchis pe Nicolescu, spunând că “este singura modalitate prin care putem asigura siguranţa victimelor”.
Emanuel Nicolescu a lucrat ca valet pentru Anne Bass, dar a fost concediat cu căteva luni înainte de incident. El va rămâne inchis până la sfârşitul procesului, judecâtorul refuzându-i cererea pentru cauţiunea de 850.000 de dolari.",https://www.b1.ro/stiri/externe/valet-roman-acuzat-de-rapirea-si-amenintarea-unei-starlete-din-new-york-1813.html,2020-03-06,
874,874,b1.ro,"Dragoș Pătraru, după ce senatoarea Cristiana Anghel i-a cerut declarația de avere","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/dragos-patraru-dupa-ce-senatoarea-cristiana-anghel-i-a-cerut-declaratia-de-avere-50945.html,2020-03-06,
875,875,b1.ro,"RADET: Spitalul FUNDENI, FĂRĂ CLĂDURĂ în prag de iarnă","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/radet-spitalul-fundeni-fara-cladura-in-prag-de-iarna-92219.html,2020-03-06,
876,876,b1.ro,"Tăriceanu, despre noul „dosărel” în an de alegeri: „O coincidență! Sunt confuzii pe care le face procuratura cu privire la atribuțiile președintelui Senatului”","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/tariceanu-despre-noul-dosarel-in-an-de-alegeri-o-coincidenta-sunt-confuzii-pe-care-le-face-procuratura-cu-privire-la-atributiile-presedintelui-senatului-94229.html,2020-03-06,
877,877,b1.ro,"Varujan Vosganian, despre proiectul de buget pentru 2016: Nu a respectat criteriile dialogului social","Senatorul ALDE Varujan Vosganian a declarat, luni, că proiectul de buget pentru anul 2016 nu a respectat criteriile dialogului social, potrivit Agerpres.
""Acest proiect de buget nici nu a respectat criteriile dialogului social. Există nemulțumiri din partea partenerilor sociali, a asociațiilor administrației locale, deci motivul pentru care nu avem o formă mai amplă în acest moment este cauzat și de faptul că a existat în jurul acestui buget o anumită discreție, ca să fiu eufemistic, ce nu este în tonul legislației românești și al spiritului în care a debutat acest Guvern"", a declarat Varujan Vosganian, într-o conferință de presă.
Vosganian a mai precizat că este posibil că prioritatea Guvernului este să greșească mai puțin, decât să aibă inițiative îndrăznețe.
""Departamentele vor discuta mâine bugetul, dar, în același timp, vreau să vă anunț că vom readuce în discuția publică temele ce au frământat opinia publică în ultimul an și pe care actualul Guvern le-a evitat cu abilitate în timpul procedurilor de învestire. Este foarte posibil ca acest Guvern să aibă ca prioritate în primul rând să greșească mai puțin, decât să aibă inițiative îndrăznețe, sigur însă că noi nu putem lăsa să se piardă un an, mai ales că este o perioadă în care România a intrat pe ciclul pozitiv de creștere economică și trebuie să îl fructificăm"", a mai menționat Vosganian.
Senatorul a spus cu unul dintre motuvele pentru care reprezentanții ALDE sunt mult mai atenți în ceea ce privește schimbările care se fac în eșaloanele doi și trei este acela de a se respecta angajamentul Guvernului de a avea competențe la toate nivelurile.
""Nu dorim ca aceste schimbări de eșaloane doi și trei să dea încărcătura politică pe care în aparență Guvernul încearcă să o evite, cu alte cuvinte nu dorim ca eșaloanele doi și trei să facă uz de resursele PNL sau altor forțe politice care au susținut acest Guvern, dând prin lista miniștrilor o anumită iluzie a caracterului apolitic"", a menționat Vosganian.
Copreședintele ALDE Daniel Constantin a declarat că vor avea loc amendamente la proiectul de buget de stat pe 2016.
""Cu siguranță vom face amendamente care să răspundă politicii pe care noi am implementat-o în actul de guvernare atunci când am fost parte a Guvernului"", a precizat Constantin.
""Ori asumăm că prefectul face politica Guvernului ori asumăm că prefectul face politica societății civile și se opune Guvernului atunci când societatea civilă îi dictează altceva. Fiind în prima dintre situații, trebuie să înlăturăm orice ipocrizie și să asumăm că prefectul este politic, ca dovadă că atunci când vine un nou Guvern el schimbă în majoritatea cazurilor prefecții, deci recunoaște afinitatea politică a prefecților de dinainte"", a adăugat, la rândul său, Vosganian.",https://www.b1.ro/stiri/politica/varujan-vosganian-despre-proiectul-de-buget-pentru-2016-nu-a-respectat-criteriile-dialogului-social-133397.html,2020-03-06,
878,878,b1.ro,Un gardian îi pune mâna la gură unei jurnaliste când încercă să îi pună o întrebare președintelui ucrainean,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/un-gardian-ii-pune-mana-la-gura-unei-jurnaliste-cand-incerca-sa-ii-puna-o-intrebare-presedintelui-ucrainean-41752.html,2020-03-06,
879,879,b1.ro,Un drum județean din Vrancea s-a surpat,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/un-drum-judetean-din-vrancea-s-a-surpat-17911.html,2020-03-06,
880,880,b1.ro,"Mircea Geoană, vizitat de Călușari","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/mircea-geoana-vizitat-de-calusari-12594.html,2020-03-06,
881,881,b1.ro,"Sulfina Barbu, despre decizia PSD de a propune o rezoluție în PE","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/sulfina-barbu-despre-decizia-psd-de-a-propune-o-rezolutie-in-pe-14888.html,2020-03-06,
882,882,b1.ro,Profesiile libere scapă de majorarea taxelor,"Profesiile libere sai drepturile de autor scapă de majorarea taxelor, pentru că normele de aplicare a Codului Fiscal, publicate în Monitorul Oficial, nu dau posibilitatea inspectorilor ANAF să taxeze suplimentar veniturile obținute din aceste surse, scrie Digi 24.
Executivul anunțase, în urmă cu o săptămână, că a modificat normele, astfel încât veniturile din profesiile libere sau drepturile de autor să nu mai aibă un tratament discriminatoriu, dar această modificare nu a fost trimisă și la Monitorul Oficial.
Astfel, nivelul taxelor rămâne deocamdată la nivelul actual, fără ca Fiscul să poată decide, după controale, majorarea lor până la nivelul plătit de salariații obișnuiți.
HG nr. 367/2015 privind modificarea Normelor de aplicare a Codului fiscal, publicată în Monitorul Oficial, Partea I, nr. 373 din 28 mai 2015 nu conţine nicio referire la faptul că activităţile independente ar putea fi reclasificate în activităţi dependente.",https://www.b1.ro/stiri/economic/profesiile-libere-scapa-de-majorarea-taxelor-112958.html,2020-03-06,
883,883,b1.ro,Ion Iliescu a mers la Spitalul Elias: Fostul președinte face un control de rutină la 2 luni de la operația pe inimă,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/ion-iliescu-a-mers-la-spitalul-elias-fostul-presedinte-face-un-control-de-rutina-la-2-luni-de-la-operatia-pe-inima-86987.html,2020-03-06,
884,884,b1.ro,Guvernul a dat aviz favorabil amendamentului care poate trimite presa după gratii dacă publică informații din dosare penale,"Guvernul a dat aviz favorabil amendamentului care prevede că dezvăluirile din marile dosare de corupție să fie pedepsite cu închisoarea.
Măsura prevede ca orice cetăţean care dezvăluie informaţii din dosarele penale să fie pedepsit cu până la trei ani de detenție.
Amendamentul loveşte puternic în jurnalişti, în condiţiile în care informaţiile din dosarele penale de corupţie sunt publicate des de către mass-media.
Acesta a fost propus de senatorul PSD Şerban Nicolae, care a precizat că modificarea are rolul de a clarifica prevederile Codului Penal.
Forma propusă de senatorul Şerban Nicolae este aceasta: ”Dezvăluirea de informaţii care, potrivit legii, nu au caracter public, dintr-o cauză penală aflată în curs de cercetare, se pedepseşte cu închisoare de la şase luni la trei ani. Dacă fapta este săvârşită de un judecător sau de un reprezentant al organului de urmărire penală, pedeapsa este închisoarea de la 2 la 5 ani”.
Șerban Nicolae a precizat, în exclusivitate pentru B1 TV, că modificarea la Codul Penal a fost propusă pentru „ca să nu se mai manipuleze informațiile din dosarele penale compromițând interesele justiției, fiind vizată doar partea în care informațiile din dosarul penal nu au caracter public”. (Detalii AICI)",https://www.b1.ro/stiri/politica/guvernul-a-dat-aviz-favorabil-amendamentului-care-poate-trimite-presa-dupa-gratii-daca-publica-informatii-din-dosare-penale-94654.html,2020-03-06,
885,885,b1.ro,"Teribil ACCIDENT cu 6 victime, la Braşov, pe DN 1! TRAFIC BLOCAT. SMURD-ul intervine acum!","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/teribil-accident-cu-6-victime-la-brasov-pe-dn-1-trafic-blocat-smurd-ul-intervine-acum-78757.html,2020-03-06,
886,886,b1.ro,"REVISTA PRESEI - Joi, 26 iulie: Referendumul și stenogramele de campanie din ședințele PNL - principalele subiecte","Principalele titluri ale zilei de joi, 26 iulie
POLITICĂ
ECONOMIC
MEDIA
EVENIMENT
EXTERNE
Referendumul pentru demiterea președintelui Traian Băsescu ține în continuare prima pagină a presei din România. Joi, principalul subiect regăsit în majoritatea publicațiilor este cel referitor la stenogramele ”scurse” în presă, din cadrul şedinţelor PNL privind campania pentru referendum.Publicațiile economice scriu în continuare despre situația economică dificilă în care se află țara ca urmare a războiului de pe scena politică, cu români care plătesc rate din ce în ce mai mari sau pur și simplu nu le mai pot achita din cauza devalorizării puternice a monedei naționale. Pe plan extern, problemele financiare ale Spaniei provoacă în continuare îngrijorare în zona euro din cauza dobânzilor la împrumuturi considerate nesustenabile.Stenograme ale unor şedinţe ale PNL din campania pentru referendumul pentru demiterea lui Traian Băsescu arată că liberalii şi-au stabilit ca strategie promovarea unui mesaj de reconstrucţie, care nu trebuie branduit cu USL, cum stabilesc ce trebuie să facă Antena 3 şi cum trebuie ""atins"" Mihai Răzvan Ungureanu.Celebrul revoluţionar bucureştean Pluto a ţinut să anunţe România Liberă că 2000 de revoluţionari din toată ţara ( adica Bucureşti, Constanţa, Braşov şi Piteşti) şi rezerviştii militari ai lui Mircea Dogaru şi Dumitru Iliescu ( general, fost şef SPP, fost consilier al lui Ion Iliescu) se vor aduna joi la ora 17.00 la Piaţa Victoriei, de unde se vor deplasa spre Piaţa Revoluţiei, unde vor ajunge la ora 19,00.O companie ce aparţine familiei Ponta a încheiat în ultimii cinci ani contracte cu statul în valoare de aproape 100 de milioane de euro. Culmea, această firmă a făcut afaceri, tot pe banii statului, inclusiv cu celebrul grup de la Golden Blitz, considerat apropiat de Elena Udrea şi Traian Băsescu.Ah, ce mă bucur că în sfîrşit am găsit ceva de făcut cu camerele de luat vederi de la bacalaureat, această cheltuială simbolică pentru aberaţia politicii publice româneşti (la ora aceasta există mai multe camere decît computere, şi mult mai multe decît conexiuni Internet în licee)!Scheletul occidental al Sistemului, cei înspăimântaţi de perspectiva antieuropeană a USL, dar şi destui reprezentanţi ai PSD, care s-au hotărât să facă non-combat la Referendum, vor miza pe revenirea lui Traian Băsescu.Presedintele suspendat Traian Basescu a declarat miercuri seara, la Prima TV, ca PDL a gresit pentru ca a contestat la Curtea Constitutionala legea adoptata pe 18 iulie de Camera Deputatilor privind programul orar 7.00-23.00 pentru referendum, el apreciind ca aceasta trebuia atacata in contencios administrativ.Europarlamentarul PDL Monica Macovei a publicat un comunicat pe blogul personal in care ne este prezentata ""motivatia de a nu merge la referendum"". Motivul principal este acela ca ""premierul Victor Ponta a refuzat sa abroge OUG 41 pentru ca aceasta ajuta USL sa fure la referendum"", se arata in comunicat.Am primit, pe mail, o scrisoare de la Dan Voiculescu (o gasiti publicata si pe blogul sau personal). Pe masura ce o citeam, realizam ca sunt in fata unei capodopere. Nu glumesc, nu sunt ironic.Sub pretextul unei inspecţii prin sondaj, gândul a contactat 14 primari USL de la care am aflat ce tactică vor folosi in scopul de a obţine cât mai multe voturi pentru a valida referendumul şi pentru a-l demite pe preşedintele Traian Băsescu.Comisarul european pentru Justiţie Viviane Reding habar nu are de situaţia politică din România şi se află în campanie electorală pentru PDL, a declarat premierul Victor Ponta.Mă uit fascinat la coproducţia ""WC-ul de aur"". Ziariştii duşi cu microbuzul de Victor Ponta să vadă luxul în care vrea să se scalde Dictatorul după ce n-o mai fi la Cotroceni se mişcă uşor dezorientaţi prin vastele încăperi, inventariind totul la rigoare.Premierul Ponta a chemat ieri televiziunile să prezinte publicului o luxoasă vilă din Capitală, care ar fi fost amenajată cu bani grei pentru preşedintele Băsescu. Acuzaţia nu este susţinută de nicio probă.Democrat-liberalii vor posta între doi şi cinci oameni în faţa fiecărei secţii de votare pentru a supraveghea scrutinul. Strategia PDL pentru referendumul din 29 iulie vizează atât supravegherea corectitudinii scrutinului, cât şi convingerea propriilor alegători să nu se prezinte la vot.În campania media pe care o duce pentru revenirea la Cotroceni, Traian Băsescu şi-a mai atras un duşman: jurnalistul Cristian Tudor Popescu.Ieri, Palatul Victoria a fost zguduit de un nou fulger din direcţia Bruxelles. Viviane Reding, comisarul european pentru Justiţie, a anunţat, contrariată: „Încă sunt foarte îngrijorată în legătură cu situaţia democraţiei din România, ca şi întreaga Comisie Europeană, de altfel.Jurnalistul Dan Tapalagă publică pe pagina sa de Facebook un nou set de stenograme de campanie. În cele datate 20 iulie, se poate observa că USL vrea să aducă în discuție cazul Hidroelectrica pentru a acoperi verdictul de plagiat la adresa lui Victor Ponta pe care Univeristatea București urma să-l dea în aceeași zi.""Evenimentul Zilei"" a intrat în posesia unor stenograme de campanie incendiare ale USL, din campania pentru demiterea preşedintelui Traian Băsescu. Puteţi citi cum politica editorială a cotidianului ""Jurnalul Naţional"" şi a Antenei 3 se stabileşte în sediul din Aviatorilor, dar şi cum fostului premier, Mihai Răzvan Ungureanu i se pregătesc dosare.Stenogramele de campanie, publicate de ""Evenimentul zilei"", scot la iveală practici tot mai murdare ale USL în tentativa de a-l demite pe preşedintele Traian Băsescu.Potrivit articolului 95 din Constituţie, preşedintele poate fi suspendat din funcţie „în cazul săvîrşirii unor fapte grave prin care încalcă prevederile Constituţiei“. Joi, 5 iulie şi vineri, 6 iulie 2012, în plenul celor două Camere reunite ale Parlamentului, s-a dat citire Documentului intitulat „Propunere de suspendare din funcţie a Preşedintelui României, Traian Băsescu“.De treci codri de aramă, dinspre Brașov spre Ploiești, de departe vezi venind vreo 5-6 panouri care îndeamnă votanții la luat funcții. La luat funcția președintelui, mai exact. Pentru că mesajul e adresat fanilor USL, probabil, panourile sunt ortografiate cam așa:Faptul că un leu slab măreşte costurile cu facturile la telefonie, cu maşinile, creditele sau casele este doar vârful icebergului. Leul slab loveşte în interiorul economiei.Statul elen va vinde institutia de credit ATEbank, la care detine o participatie de 77%, a declarat, miercuri, un oficial din Ministerul de Finante de la Atena, banca din Grecia anuntand anterior ca a scos la vanzare sucursala locala, ATEbank Romania, relateaza Mediafax.Comisia Europeană va anunţa în următoarele săptămâni decizia privind finanţarea din fonduri UE pentru România pentru patru programe operaţionale. Veştile nu vor fi bune.În pofida criticilor anterioare la adresa programului cu Fondul Monetar Internaţional, USL anunţă un nou acord.Nimeni nu spune: de azi ne angajăm să nu mai majorăm cu un leu datoria publică. Dimpotrivă, au aceeaşi soluţie: împrumuturi şi noi împrumuturi. Măcar atât, să nu mai majoraţi datoria publică. Sunteţi în stare?Fiecare angajat al BMW Group România are o cotă de aproape 550.000 de euro din profitul importatorului mărcii germane luând în calcul profitul net şi numărul de angajaţi. BMW Group România a înregistrat anul trecut un profit net de 6 mil. euro cu un total de 11 angajaţi, potrivit datelor Ministerului Finanţelor.Dobânzile la depozitele în euro sunt de peste două ori mai mari decât în Ungaria sau Polonia. Diferenţele faţă de dobânzile medii din zona euro sunt şi ele semnificative, însă băncile „se scot“ la comisioane.În 2011, avea planuri mari cu IRS, însă un accident de mașină l-a scos din afacerea cu vagoane. Azi, îi face cu ochiul Transgaz și așteaptă listarea unui nou pachet de acțiuni pe bursă.Compania chineză China Huadian Engineering Co., câştigătoarea licitaţiei pentru construirea noului grup energetic de minimum 500 MW de la Rovinari, va investi peste un miliard de dolari pentru realizarea acestei lucrări, potrivit Ministerul Economiei, Comerţului şi Mediului de Afaceri (MECMA).“Bătălie” interesantă aseară, pe câmpul audiențelor. Traian Băsescu, invitat la TVR 1, a avut de furcă cu serialul turcesc Poveste de dragoste, de pe Kanal D (post deținut de turcii de la Dogan). La nivel național, Băsescu i-a luat pe turci, la mică diferență (2.000 de telespectatori în plus). La orașe, turcii au ieșit învingători.Agențiile Kaleidoscope și Proximity fuzionează. Emisiunea Andreei Marin, la ultima ediție. Primul centru comercial, scos la licitație online.Posturile de radio au din ce în ce mai puține emisiuni informative. Constatarea aparține mai multor membri CNA, care au spus în ședința de ieri că vor ține cont de acest aspect la prelungirea licențelor de emisie radio.Marca Click a fost astăzi scoasă din nou la licitație, după cum a anunțat în exclusivitate Paginademedia.ro. Reporterul Paginademedia.ro a transmis în direct de la licitație cum a decurs procesul de vânzare a mărcii deținute Adevărul Holding.Ziua în amiaza mare, când staţiunea Mamaia era scăldată de soarele arzător şi turiştii se răsfăţau în valurile mării, un excavator “a întregit” peisajul de vis!O persoană a ajuns la spital, miercuri seară, după ce a fost prinsă sub o schelă care s-a prăbuşit de pe Catedrala din Drobeta Turnu Severin, mai multe acoperişuri de pe imobile au fost spulberate şi copaci au fost doborâţi la pământ de o furtună care a durat o jumătate de oră.Oana Zăvoranu a anunţat pe pagina ei oficială de Facebook că s-a logodit cu Răzvan Dumitrescu, iubitul ei.Asigurările Guvernului de la Bucureşti privind respectarea celor 11 puncte din lista lui Barroso nu au liniştit Comisia Europeană care aşteaptă fapte, nu vorbe, după cum au declarat oficialii de la Bruxelles.Îngrijorarea pieţelor creşte faţă de Spania, aflată în mare dificultate financiară şi ale cărei dobânzi la împrumuturi pe pieţe sunt considerate nesustenabile la termen, ceea ce duce la necesitatea recurgerii la un plan de salvare global.Presa de peste Ocean a prezentat ieri povestea lui George Dennehy, un tânăr de 18 ani, de origine română, care a reuşit să impresioneze SUA.",https://www.b1.ro/stiri/revista-presei/revista-presei-joi-26-iulie-referendumul-si-stenogramele-de-campanie-din-sedintele-pnl-principalele-subiecte-33950.html,2020-03-06,
887,887,b1.ro,Cum l-a umilit Orban pe Gâdea chiar în studioul Antena 3,"Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/cum-l-a-umilit-orban-pe-gadea-chiar-in-studioul-antena-3-71611.html,2020-03-06,
888,888,b1.ro,"Adrian Popescu, despre nemulţumirile lui Marian Vanghelie","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/adrian-popescu-despre-nemultumirile-lui-marian-vanghelie-12859.html,2020-03-06,
889,889,b1.ro,"O nouă imagine cu fiica Elenei Udrea: `Moş Crăciun, adu-o pe mama înapoi acasă` (FOTO)","O nouă imagine cu fiica Elenei Udrea: `Moş Crăciun, adu-o pe mama înapoi acasă` (FOTO)
Un articol de: B1.ro
Iubitul Elenei Udrea, Adrian Alexandrov, a publicat pe contul său de Instagram, o imagine cu fetița pe care o are cu fostul ministru.
Fotografia în care apare micuța Eva Maria este însoțită de mesajul „Moş Crăciun, adu-o pe mama înapoi acasă”.
Cel mai probabil, Alexandrov, care în prezent se află în România, a primit poza cu fiica sa de la mama Elenei Udrea, notează Libertatea.
De aproximativ două luni, Elena Udrea se află în arest, în Costa Rica.",https://www.b1.ro/stiri/eveniment/o-noua-imagine-cu-fiica-elenei-udrea-252704.html,2020-03-06,
890,890,b1.ro,"Jurnaliștii România TV, audiați în ancheta privind înregistrarea prezentată de Ghiță în care apare și Băsescu","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/jurnalistii-romania-tv-audiati-in-ancheta-privind-inregistrarea-prezentata-de-ghita-in-care-apare-si-basescu-65697.html,2020-03-06,
891,891,b1.ro,Naționala României termină anul pe locul 24 în clasamentul FIFA! Vezi pe ce loc sunt adversarele „tricolorilor” din grupa de foc pentru EURO 2020,"Naționala României va încheia anul pe locul 24 în clasamentul Federației Internaționale de Fotbal, informează Agerpres.
N-a fost cel mai rău an pentru „tricolori”, care au început anul 2018 pe locul 40 și au reușit să ajungă în cele din urmă la cea mai bună clasare din 2016 încoace. Selecționata antrenată de Cosmin Contra se poate lăuda cu faptul că n-a fost învinsă în meciurile oficiale din acest an.
Locul României din clasamentul FIFA nu reflectă întocmai situația din grupa pe care o vor avea „tricolorii” în preliminariile Europeanului de fotbal din 2020. Spania își păstrează reputația privind apartenența la urna 1, pentru că este prima dintre adversarele noastre și în clasamentul FIFA, acolo unde ocupă poziția a 9-a. Suedia a terminat anul pe locul 14 în clasamentul FIFA, în timp ce Norvegia a termina mai jos decât „tricolorii”, pe 46, deși au venit în grupa României dintr-o urnă superioară. Feroe și Malta completează lista echipelor pe care România le va înfrunta în preliminariile EURO 2020, cele două naționale terminând anul pe 98, respectiv 182 FIFA.
Belgia a încheiat anul pe prima poziție a clasamentului FIFA. Top 3 a fost completat de campioana mondială Franța și Brazilia.",https://www.b1.ro/stiri/sport/nationala-romaniei-termina-anul-pe-locul-24-in-clasamentul-fifa-vezi-pe-loc-sunt-adversarele-din-grupa-pentru-euro-2020-254572.html,2020-03-06,
892,892,b1.ro,Dan Suciu: S-au aprobat 21 de Hotărâri de Guvern care privesc schimbări și numiri în funcții de prefect și subprefect (VIDEO),"Purtătorul de cuvânt al Guvernului, Dan Suciu, a anunțat că în ședința de miercuri, Executivul a aprobat 21 de hotărâri privind schimbări și numiri în funcții de prefect și subprefect
”S-au aprobat 21 de Hotârâri de Guvern care privesc schimbări și numiri în funcții de prefect și subprefect. Dintre acestea avem nouă încetări ale exercitării funcției de prefect și două ale funcției de subprefect. Avem zece numiri în funcțiile de prefect. E vorba de numiri de prefecți în județele Alba, Argeș, Bistrița Năsăud, Botoșani, Brăila Gorj, Iași, Vaslui, Dâmbovița și Satu Mare. Dintre aceste numiri, două sunt prin aplicarea mobilității, adică prin numirea în funcția de prefect a subprefectului și una prin numirea unui inspector guvernamental în funcția de prefect. Celelalte sunt numiri cu carater temportar, prin detașare, în condițiile legii”, a explicat Dan Suciu.
Dan Suciu: S-au aprobat 21 de Hotârâri de Guvern care privesc schimbări și numiri în funcții de prefect și subprefect
Potrivit reprezentantului Guvernului, decizia a fost luată în urma unor evaluări ale ministerului de Interne.”Aceste numiri vin în urma unei evaluări pe care ministerul de Interne a făcut-o. S-a ținut cont de activitatea prefecților și de dorința lor de a se implica în politică. Inițial, Guvernul ar fi vrut să organizaze concursuri pentru numirea în aceste funcții, în condițiile legii. Este o procedură care ia foarte mult timp. Și probabil în momentul în care vom avea o modificare legislativă privind administrația locală, vom ține cont și de modalitatea de stabilire a concursului. Va fi o perioadă de timp mai lungă până să se ajungă la concursuri. Probabil că aceste concursuri nu vom putea să le organizăm în acest mandat prea curând, așa că a trebuit să avem aceste numiri tot cu caracter temporar”, a mai spus Dan Suciu.",https://www.b1.ro/stiri/politica/dan-suciu-s-au-aprobat-21-de-hotarari-de-guvern-care-privesc-schimbari-si-numiri-in-functii-de-prefect-si-subprefect-video-140861.html,2020-03-06,
893,893,b1.ro,"Romii din România, din nou ținta presei franceze","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/romii-din-romania-din-nou-tinta-presei-franceze-12641.html,2020-03-06,
894,894,b1.ro,"COPII folosiți în campaniile electorale ale PSD: Daciana Sârbu, primită cu coregrafii speciale, scandări și dansuri de micuții din Reșița","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/copii-folositi-in-campaniile-electorale-ale-psd-daciana-sarbu-primita-cu-coregrafii-speciale-scandari-si-dansuri-de-micutii-din-resita-66077.html,2020-03-06,
895,895,b1.ro,"Marea eliberare a lui Tudorel Toader: 135 de tâlhari, 47 de violatori și 33 de criminali, puși în libertate în prima zi de aplicare a legii","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/marea-eliberare-a-lui-tudorel-toader-135-de-talhari-47-de-violatori-si-33-de-criminali-pusi-in-libertate-in-prima-zi-de-aplicare-a-legii-73586.html,2020-03-06,
896,896,b1.ro,"Radu Banciu: Ei vor să facă pușcării de cinci stele, dar până acum de ce nu le-ați făcut, mă? Că nu vă interesa! Acolo nu ajungea picior de politician","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/radu-banciu-ei-vor-sa-faca-puscarii-de-cinci-stele-dar-pana-acum-de-ce-nu-le-ati-facut-ma-ca-nu-va-interesa-acolo-nu-ajungea-picior-de-politician-66813.html,2020-03-06,
897,897,b1.ro,"""Plata defalcată a TVA nu va afecta economia neagră""","Știm că timpul tău e prețios, așa că nu te vom deranja cu știri care nu sunt știri.Abonează-te la notificările B1.ro și vei primi o selecție riguroasă a celor mai importante știri ale zilei.",https://www.b1.ro/video/plata-defalcata-a-tva-nu-va-afecta-economia-neagra-72293.html,2020-03-06,
