,Len,Indices
1718,78,"[1135, 3751, 4746, 5672, 6726, 6731, 9451, 17168, 17491, 17601, 17900, 20231, 21022, 29702, 30553, 30664, 30677, 30951, 31346, 32073, 32084, 35816, 38644, 41181, 41270, 41282, 41468, 41541, 44821, 50288, 52548, 53999, 55767, 55911, 56011, 60565, 62125, 62573, 62611, 64092, 67093, 68152, 70183, 71134, 72907, 73034, 80587, 81376, 84772, 85118, 88611, 88673, 89731, 90978, 91146, 91804, 97859, 99671, 99761, 100620, 100894, 100953, 101460, 103259, 104009, 113958, 114052, 115053, 115357, 115683, 119405, 120137, 122995, 125672, 129215, 129247, 131167, 131188]"
1719,7,"[5442, 14873, 30780, 57672, 80719, 93424, 121913]"
1720,6,"[6093, 8720, 43274, 55109, 91697, 96924]"
1721,5,"[24891, 32920, 61882, 77590, 117201]"
1722,10,"[6800, 31758, 53292, 56574, 59331, 71425, 72293, 76391, 90916, 120147]"
1723,7,"[6940, 22890, 29257, 64104, 103270, 113123, 119995]"
1724,4,"[36244, 74732, 76288, 91091]"
1725,7,"[2547, 12788, 31603, 73194, 76353, 102196, 115985]"
1726,6,"[20242, 31030, 49039, 110619, 114318, 125685]"
1727,6,"[46085, 90796, 102096, 109887, 130377, 131018]"
1728,13,"[32427, 35017, 37345, 39213, 64293, 71681, 88145, 91174, 97346, 116698, 119464, 127291, 129882]"
1729,8,"[11289, 29023, 52920, 54105, 69152, 76670, 96172, 124176]"
1730,6,"[20190, 23756, 27549, 60739, 101840, 109320]"
1731,6,"[62385, 69983, 80979, 97071, 100663, 109876]"
1732,5,"[23132, 53199, 68202, 108533, 110479]"
1733,5,"[19198, 35478, 82417, 102214, 119824]"
1734,5,"[18304, 84208, 92588, 101434, 103919]"
1735,4,"[9805, 22959, 32420, 105519]"
1736,13,"[14288, 24730, 32739, 33028, 54923, 66994, 75043, 85385, 107831, 107959, 108996, 117022, 132067]"
1737,6,"[38804, 47696, 64116, 83152, 100460, 119199]"
1738,5,"[6142, 32638, 32783, 67826, 127590]"
1739,5,"[17445, 27001, 99900, 119261, 128238]"
1740,7,"[7875, 19912, 36745, 39221, 51942, 71585, 91071]"
1741,13,"[13637, 13703, 24353, 32127, 32234, 33183, 33696, 56632, 77153, 91956, 104983, 116525, 117970]"
1742,5,"[22720, 25997, 93253, 105152, 128567]"
1743,5,"[16414, 46949, 64528, 79916, 118929]"
1744,7,"[27126, 45105, 45770, 52583, 105847, 107146, 128217]"
1745,6,"[13515, 40074, 73920, 85987, 93482, 130228]"
1746,4,"[58614, 75332, 90644, 111431]"
1747,4,"[7094, 22998, 48100, 75895]"
1748,6,"[11254, 26269, 28578, 45400, 75703, 95183]"
1749,6,"[7781, 25079, 25109, 32942, 71240, 124103]"
1750,3,"[11590, 84064, 117412]"
1751,14,"[5278, 10555, 23411, 23855, 39158, 49250, 101130, 106947, 112319, 115207, 116745, 121763, 127183, 131373]"
1752,4,"[33669, 59804, 86688, 121223]"
1753,4,"[19836, 69703, 102865, 105897]"
1754,4,"[1388, 6820, 24587, 114017]"
1755,5,"[7247, 15506, 34328, 55454, 118607]"
1756,3,"[61076, 98653, 102969]"
1757,3,"[70560, 90079, 102776]"
1758,4,"[18443, 23221, 106301, 113027]"
1759,6,"[26343, 58311, 69001, 77956, 97547, 129795]"
1760,7,"[68591, 90041, 93055, 98370, 108617, 115263, 125117]"
1761,6,"[19985, 39748, 65071, 85369, 104052, 126628]"
1762,6,"[20817, 76893, 94160, 96400, 104168, 119864]"
1763,3,"[7703, 111458, 120164]"
1764,8,"[2754, 7814, 8894, 30144, 43163, 53340, 71279, 112466]"
1765,9,"[43801, 45864, 81892, 109903, 110012, 112749, 128082, 130174, 131113]"
1766,7,"[38281, 54641, 69682, 88649, 103376, 113621, 125182]"
1767,5,"[21755, 31492, 61134, 98735, 106196]"
1768,5,"[10765, 15415, 78965, 112037, 130093]"
1769,4,"[39235, 62939, 81838, 123649]"
1770,3,"[66107, 124105, 128497]"
1771,17,"[4094, 15778, 19619, 22194, 27215, 36870, 37702, 40492, 51879, 60494, 60913, 77529, 96317, 100082, 104212, 105810, 124943]"
1772,3,"[74904, 94405, 131159]"
1773,4,"[56881, 63689, 72784, 102664]"
1774,4,"[32644, 44429, 93491, 128749]"
1775,2,"[1977, 22992]"
1776,8,"[23664, 24112, 37425, 53968, 58137, 74634, 121872, 130210]"
1777,5,"[24952, 44459, 46495, 65236, 114031]"
1778,8,"[9151, 22169, 32208, 39380, 56165, 74695, 88476, 116497]"
1779,13,"[13040, 41269, 44334, 51874, 57138, 73141, 86503, 86642, 104614, 122874, 124375, 125671, 130064]"
1780,3,"[29694, 81461, 124920]"
1781,5,"[44248, 50578, 100505, 104918, 117668]"
1782,5,"[11429, 43325, 94406, 95346, 108389]"
1783,3,"[49452, 62107, 109040]"
1784,7,"[15879, 19284, 20482, 25234, 34548, 83997, 106005]"
1785,4,"[35599, 46900, 66043, 119932]"
1786,2,"[41437, 123925]"
1787,6,"[11495, 28849, 82275, 109289, 113187, 129784]"
1788,5,"[55805, 66161, 90862, 113169, 115883]"
1789,5,"[12388, 33312, 104196, 117574, 132188]"
1790,4,"[27039, 32691, 77076, 116968]"
1791,11,"[9926, 23507, 27430, 27984, 34616, 61903, 74776, 80269, 93759, 106577, 106602]"
1792,7,"[4375, 74266, 82155, 94340, 101874, 103424, 128243]"
1793,11,"[2271, 3151, 3446, 10463, 36498, 50815, 51534, 66597, 86189, 90034, 105292]"
1794,9,"[21062, 29820, 45525, 61188, 74906, 95577, 110055, 112237, 129861]"
1795,21,"[18240, 21796, 24146, 40356, 45789, 49416, 59939, 62897, 66645, 69183, 70531, 89430, 90053, 93481, 96072, 97384, 104842, 107251, 107340, 109976, 133034]"
1796,2,"[61699, 85210]"
1797,9,"[17579, 38296, 44756, 49198, 78339, 85659, 87122, 105746, 124970]"
1798,7,"[34856, 41465, 48503, 62092, 68226, 113941, 123162]"
1799,5,"[4085, 22570, 52474, 64768, 67237]"
1800,7,"[19389, 42090, 53431, 54753, 69823, 108447, 129256]"
1801,4,"[54891, 69951, 70549, 115844]"
1802,7,"[43014, 46150, 57069, 57989, 62816, 94241, 127073]"
1803,4,"[24210, 54424, 69693, 95663]"
1804,4,"[5527, 21707, 67692, 87211]"
1805,3,"[28892, 46397, 63384]"
1806,13,"[2903, 10247, 14003, 25809, 44659, 51464, 57175, 57206, 57506, 73260, 76403, 107808, 128993]"
1807,4,"[15111, 16580, 98197, 99691]"
1808,4,"[1797, 17411, 42907, 62309]"
1809,4,"[43317, 75472, 80429, 133247]"
1810,14,"[16021, 18548, 23086, 69739, 77557, 89278, 92543, 95171, 97130, 99128, 101642, 125392, 128919, 131639]"
1811,4,"[3814, 51820, 67240, 104496]"
1812,4,"[46842, 106021, 121690, 132814]"
1813,9,"[1052, 3892, 15865, 24336, 37045, 46305, 86867, 121333, 125330]"
1814,6,"[2216, 37524, 47757, 50771, 53862, 132013]"
1815,6,"[29284, 57495, 73685, 92957, 109821, 130706]"
1816,5,"[12745, 22311, 95791, 104903, 105330]"
1817,4,"[22373, 59986, 96889, 105390]"
1818,5,"[4221, 28517, 52602, 67614, 81427]"
1819,3,"[70904, 108008, 131795]"
1820,9,"[32159, 33109, 42404, 43768, 53789, 84345, 126981, 127533, 127546]"
1821,8,"[6366, 25800, 42523, 60357, 60896, 69768, 117463, 126879]"
1822,5,"[28940, 35727, 102944, 110102, 130603]"
1823,6,"[16962, 21251, 44769, 50958, 120829, 129126]"
1824,8,"[21681, 78810, 82706, 92118, 98080, 98406, 102662, 118554]"
1825,8,"[22236, 25182, 28618, 31497, 45080, 100184, 103632, 105564]"
1826,3,"[70433, 93131, 128429]"
1827,6,"[37816, 39246, 54716, 74318, 78075, 124914]"
1828,7,"[4492, 53084, 65853, 87669, 121491, 127722, 132352]"
1829,5,"[3486, 3544, 105419, 129082, 130765]"
1830,3,"[82450, 95318, 129354]"
1831,4,"[24553, 70877, 107655, 107992]"
1832,4,"[87225, 87757, 102547, 106171]"
1833,5,"[20561, 34222, 49255, 67763, 114549]"
1834,7,"[38844, 73032, 81285, 100544, 100654, 101412, 125814]"
1835,4,"[26182, 84938, 93890, 104325]"
1836,6,"[30153, 35724, 36353, 47394, 86266, 131657]"
1837,13,"[11611, 20303, 27691, 44319, 59034, 73606, 91048, 94578, 101585, 116810, 116815, 128644, 132102]"
1838,4,"[22766, 22851, 98781, 105906]"
1839,7,"[66543, 84773, 92782, 105019, 108945, 109491, 123286]"
1840,7,"[8933, 31545, 44953, 74417, 102279, 116498, 126373]"
1841,8,"[12875, 26691, 30711, 59086, 95500, 103988, 131771, 132742]"
1842,5,"[75481, 76576, 83405, 117425, 121346]"
1843,6,"[21476, 22244, 45972, 62448, 118020, 127639]"
1844,3,"[109499, 117081, 119710]"
1845,16,"[5050, 5332, 6303, 42960, 46414, 46418, 59563, 62121, 63068, 72654, 80621, 89227, 108376, 109161, 115138, 124862]"
1846,5,"[1650, 4129, 30448, 65994, 90294]"
1847,4,"[58556, 63098, 75233, 130738]"
1848,6,"[30738, 49872, 51323, 90197, 108730, 130338]"
1849,5,"[14690, 36852, 66867, 78190, 121136]"
1850,4,"[21658, 51954, 86581, 107079]"
1851,16,"[17027, 21736, 23406, 29450, 33131, 35243, 45499, 75437, 77864, 88902, 93690, 94891, 100205, 100562, 110142, 121814]"
1852,9,"[6189, 17389, 23277, 23588, 88872, 89069, 106359, 106511, 132882]"
1853,14,"[14994, 23498, 24114, 35540, 41897, 42397, 46314, 63563, 88313, 90114, 106565, 116251, 125020, 133085]"
1854,6,"[7086, 11439, 24606, 90783, 91833, 108921]"
1855,6,"[60244, 64447, 83594, 89064, 92548, 97695]"
1856,6,"[9191, 15344, 20751, 84597, 116981, 123071]"
1857,5,"[11633, 37160, 52692, 75093, 94604]"
1858,5,"[10444, 37182, 93448, 102459, 109957]"
1859,8,"[4304, 7308, 69340, 87285, 90255, 117280, 131974, 132011]"
1860,7,"[18119, 18903, 23090, 28584, 28830, 29235, 104265]"
1861,3,"[10461, 57636, 110095]"
1862,3,"[33353, 39964, 59114]"
1863,13,"[4096, 7223, 9094, 29307, 43390, 48336, 79831, 94732, 117352, 123627, 126930, 129636, 132602]"
1864,5,"[2494, 10656, 39193, 85624, 93640]"
1865,8,"[11507, 31260, 54856, 58490, 75019, 95638, 106232, 132200]"
1866,9,"[31801, 35092, 41246, 47314, 71556, 89742, 99965, 101024, 125646]"
1867,3,"[21249, 50312, 127811]"
1868,6,"[39148, 73913, 77012, 92667, 93529, 110685]"
1869,4,"[46926, 47952, 77334, 130838]"
1870,5,"[52069, 52186, 68038, 87615, 112584]"
1871,7,"[30031, 51237, 71682, 81716, 97741, 104290, 112969]"
1872,7,"[29469, 48296, 49578, 109668, 124502, 129999, 132545]"
1873,4,"[39589, 43232, 60904, 131757]"
1874,7,"[8587, 20195, 23914, 42349, 90338, 130469, 132918]"
1875,4,"[39280, 65110, 97743, 124670]"
1876,4,"[1843, 8450, 25385, 65551]"
1877,8,"[11972, 19124, 27591, 58921, 81025, 83192, 102181, 119798]"
1878,3,"[7265, 25497, 70672]"
1879,6,"[238, 3962, 52334, 60707, 116169, 118441]"
1880,5,"[15608, 54086, 67748, 101178, 128776]"
1881,7,"[1574, 21006, 29762, 31790, 44816, 68011, 103954]"
1882,8,"[9422, 50411, 73834, 79217, 114111, 123355, 128660, 131401]"
1883,12,"[14751, 16710, 17371, 41182, 46505, 47284, 60547, 60686, 72389, 86785, 122997, 130798]"
1884,3,"[63470, 71165, 109970]"
1885,3,"[13185, 39865, 90269]"
1886,6,"[1972, 35468, 38396, 63425, 70933, 105939]"
1887,6,"[33476, 48651, 59824, 103211, 104497, 117817]"
1888,11,"[8124, 8276, 20397, 59720, 64754, 75421, 83239, 103809, 110844, 111351, 122725]"
1889,7,"[2616, 30693, 46038, 55480, 66148, 123987, 124063]"
1890,4,"[51978, 73339, 80889, 118991]"
1891,7,"[59924, 67249, 84076, 96768, 119519, 127252, 127276]"
1892,5,"[32535, 38239, 54660, 105593, 124010]"
1893,8,"[30870, 45470, 53756, 99399, 115240, 119335, 124447, 125481]"
1894,13,"[18482, 18683, 27253, 40225, 41808, 64350, 81931, 85338, 92473, 101602, 126152, 127695, 132707]"
1895,7,"[12478, 26553, 76025, 99140, 103477, 122580, 127796]"
1896,13,"[3231, 6514, 24241, 32835, 37357, 74989, 77868, 99536, 105570, 110671, 118935, 121942, 132577]"
1897,3,"[18682, 23066, 110319]"
1898,4,"[9894, 63882, 76345, 76685]"
1899,4,"[20756, 26616, 49551, 58900]"
1900,5,"[3425, 30230, 32675, 57699, 86439]"
1901,4,"[65640, 80427, 93056, 118041]"
1902,8,"[18522, 28799, 62262, 68091, 68570, 91197, 108801, 124545]"
1903,8,"[13531, 23935, 36379, 36916, 41518, 50487, 88449, 133098]"
1904,3,"[38515, 42266, 57152]"
1905,9,"[39985, 55292, 66525, 76622, 80894, 110069, 112350, 114510, 124429]"
1906,9,"[3833, 16779, 16853, 20763, 30580, 70927, 99764, 128185, 131181]"
1907,6,"[26010, 27448, 46451, 60552, 129789, 131321]"
1908,7,"[24585, 33287, 47602, 53426, 87628, 93263, 107690]"
1909,6,"[33315, 33487, 36225, 76488, 79400, 107891]"
1910,6,"[25661, 53475, 87192, 105787, 107430, 112679]"
1911,4,"[79279, 118704, 120004, 126476]"
1912,6,"[35182, 59248, 60955, 93884, 95759, 110257]"
1913,4,"[5177, 62316, 100554, 127255]"
1914,5,"[28615, 29352, 62820, 63799, 72531]"
1915,9,"[5474, 18392, 23440, 33958, 42697, 62959, 71749, 93793, 127022]"
1916,5,"[27067, 58697, 83195, 102158, 111408]"
1917,10,"[922, 9546, 32163, 49708, 57016, 62222, 80736, 130542, 130909, 132830]"
1918,5,"[17475, 29902, 30439, 80931, 104974]"
1919,5,"[12385, 55764, 71125, 73668, 90618]"
1920,5,"[18602, 49772, 64876, 82027, 84170]"
1921,2,"[86251, 124665]"
1922,8,"[20495, 44589, 59224, 82520, 102367, 105359, 113315, 127434]"
1923,8,"[14723, 34054, 49990, 67061, 79762, 90755, 97812, 128715]"
1924,14,"[16338, 23171, 23632, 23705, 38286, 61622, 69877, 79872, 80770, 81388, 81511, 83920, 120465, 126899]"
1925,4,"[62715, 78910, 125167, 129833]"
1926,5,"[15694, 22407, 27764, 124039, 129542]"
1927,3,"[17294, 50070, 62223]"
1928,4,"[25159, 27035, 28313, 130527]"
1929,2,"[110329, 129118]"
1930,6,"[3189, 22260, 45544, 60758, 100521, 112675]"
1931,3,"[23180, 105071, 106412]"
1932,5,"[2416, 7131, 50936, 55362, 85569]"
1933,4,"[31661, 71193, 91900, 122979]"
1934,4,"[4248, 38970, 67662, 123340]"
1935,7,"[24957, 52654, 75607, 76313, 108877, 128577, 133222]"
1936,8,"[41312, 47433, 60521, 94702, 101342, 107228, 126073, 131840]"
1937,3,"[22297, 104837, 125100]"
1938,5,"[4105, 43528, 58734, 75498, 124751]"
1939,4,"[8453, 17359, 80813, 90547]"
1940,163,"[1006, 1200, 2207, 2691, 5590, 5890, 7426, 9497, 11824, 13404, 13859, 14449, 14475, 15065, 15396, 17137, 20405, 20569, 21717, 21813, 21835, 21882, 21925, 22115, 23294, 25603, 25673, 25675, 25736, 28692, 28731, 29304, 30927, 32363, 33151, 33588, 33595, 33629, 34813, 34870, 34961, 36061, 36212, 37329, 38001, 38103, 40396, 40728, 42171, 42800, 45405, 45423, 45747, 45748, 45793, 48561, 48593, 51232, 51290, 53347, 54209, 56981, 56996, 57797, 58648, 58685, 59106, 59637, 59639, 62101, 63796, 63990, 64304, 64358, 64661, 66063, 66183, 66190, 68273, 68521, 68843, 69666, 73154, 75389, 75446, 76175, 76815, 76951, 76954, 77945, 78887, 78976, 79341, 79745, 79757, 80382, 80405, 80481, 82734, 82981, 83249, 83886, 84167, 84244, 84455, 84612, 85631, 85818, 87109, 88565, 88817, 89037, 92480, 93351, 93699, 94726, 95574, 96215, 96411, 96519, 96921, 99374, 99383, 102456, 102564, 102695, 103254, 103406, 105741, 106378, 106382, 106901, 107060, 108468, 108479, 109108, 113444, 113656, 115308, 116654, 117365, 119090, 119161, 119254, 121542, 121653, 122069, 124484, 124841, 125037, 126471, 126779, 127173, 129715, 129733, 129747, 129764, 129816, 130307, 130326, 130581, 131284, 133134]"
1941,8,"[7554, 16736, 17436, 46917, 57348, 65177, 119899, 131592]"
1942,9,"[21912, 32103, 38610, 46541, 56587, 72273, 91823, 114197, 130833]"
1943,14,"[236, 3136, 9361, 14631, 40309, 57707, 61988, 65386, 77665, 92217, 92323, 110068, 125180, 127191]"
1944,5,"[11672, 33055, 40798, 75122, 98679]"
1945,6,"[16302, 23711, 79794, 88639, 119613, 130514]"
1946,7,"[26502, 34987, 49040, 80976, 88870, 102183, 105979]"
1947,9,"[23106, 30050, 47098, 63853, 65251, 66342, 76786, 120578, 130600]"
1948,6,"[22317, 49886, 61250, 98818, 112116, 128840]"
1949,4,"[2394, 70233, 85549, 89777]"
1950,4,"[22709, 35914, 40200, 127610]"
1951,6,"[20265, 26049, 67395, 83147, 86407, 117038]"
1952,3,"[19725, 110052, 132743]"
1953,3,"[45119, 90528, 92490]"
1954,9,"[37743, 43929, 49348, 57627, 62702, 83415, 83631, 120237, 120299]"
1955,3,"[9834, 66020, 114317]"
1956,7,"[34586, 49728, 53859, 75989, 84116, 88445, 117599]"
1957,4,"[3413, 9218, 32224, 86434]"
1958,5,"[910, 83387, 85271, 105978, 118966]"
1959,3,"[43184, 79854, 127493]"
1960,8,"[9211, 11283, 18876, 82217, 94262, 101950, 116519, 123789]"
1961,5,"[2587, 50672, 65747, 76276, 106866]"
1962,4,"[51712, 58829, 75675, 89497]"
1963,9,"[18905, 24903, 61141, 66783, 79143, 86310, 90391, 98741, 128453]"
1964,3,"[73667, 85278, 130965]"
1965,7,"[3572, 13176, 24953, 46337, 76717, 78172, 88923]"
1966,3,"[57291, 69296, 81808]"
1967,3,"[41684, 45951, 97430]"
1968,11,"[5146, 13064, 32092, 42681, 53419, 56569, 70466, 74790, 84112, 112681, 115128]"
1969,6,"[8848, 53690, 68458, 93935, 98875, 122867]"
1970,8,"[5657, 7207, 35419, 56711, 65917, 71525, 96648, 102870]"
1971,8,"[129, 43951, 50941, 77523, 97070, 107922, 109617, 129112]"
1972,5,"[51376, 84356, 99754, 125589, 132683]"
1973,4,"[6728, 55055, 57662, 116926]"
1974,4,"[32524, 32605, 57427, 116875]"
1975,7,"[1710, 24485, 31511, 39070, 55482, 115890, 123456]"
1976,6,"[45773, 83839, 112982, 113796, 125158, 130531]"
1977,7,"[14605, 55107, 58105, 96540, 97668, 110734, 117936]"
1978,3,"[74324, 77347, 123668]"
1979,6,"[16830, 27196, 75654, 77496, 82459, 119029]"
1980,9,"[20227, 20762, 52815, 53160, 67825, 68161, 103251, 103750, 115948]"
1981,5,"[15749, 19872, 32982, 35703, 98847]"
1982,3,"[20937, 84490, 98175]"
1983,4,"[41892, 46808, 100943, 119385]"
1984,2,"[66446, 71580]"
1985,6,"[40332, 55903, 74802, 87752, 106169, 123870]"
1986,57,"[1010, 4536, 9714, 12718, 14470, 16946, 20597, 23497, 25594, 25735, 33424, 34803, 34899, 38106, 39161, 40383, 42547, 42590, 45355, 46028, 54155, 54462, 59252, 62370, 62590, 64985, 67926, 69519, 72473, 76286, 78357, 80954, 81314, 87831, 88068, 88762, 92047, 96363, 100832, 106375, 106404, 106505, 109622, 110897, 111519, 111825, 112843, 117697, 119187, 119356, 120466, 121540, 121941, 122448, 124859, 130321, 130515]"
1987,4,"[39600, 98726, 112087, 128984]"
1988,11,"[7001, 22167, 24438, 48639, 53994, 77189, 90168, 117958, 117959, 126748, 129915]"
1989,4,"[13847, 21749, 22793, 40193]"
1990,5,"[43985, 58923, 59961, 77357, 107640]"
1991,4,"[15163, 40268, 98244, 124734]"
1992,6,"[39152, 45657, 73959, 98643, 110204, 133169]"
1993,3,"[22258, 64128, 111348]"
1994,11,"[28080, 32689, 34983, 42209, 61770, 62375, 71476, 90960, 99739, 104328, 119292]"
1995,5,"[20878, 41636, 47908, 101116, 101154]"
1996,4,"[92920, 97187, 106830, 115292]"
1997,3,"[47199, 90283, 131465]"
1998,3,"[5286, 52370, 76163]"
1999,4,"[39089, 62019, 100120, 123471]"
2000,4,"[41944, 49216, 54009, 127232]"
2001,7,"[3963, 22479, 24084, 68313, 86925, 92763, 116683]"
2002,7,"[13773, 38373, 43603, 62362, 91115, 96492, 127885]"
2003,8,"[37961, 55196, 59877, 66993, 70270, 75635, 95120, 132783]"
2004,4,"[4283, 56332, 58208, 108699]"
2005,6,"[32190, 52149, 56538, 67200, 72244, 92108]"
2006,3,"[81161, 100839, 108753]"
2007,8,"[4256, 15579, 39459, 55381, 61929, 79069, 94441, 108961]"
2008,11,"[7605, 17626, 22924, 35011, 49013, 50900, 65979, 71572, 80181, 96495, 128029]"
2009,5,"[15664, 36519, 85508, 90979, 98754]"
2010,3,"[30863, 64968, 108457]"
2011,5,"[12475, 76711, 77198, 96721, 117996]"
2012,2,"[43976, 89466]"
2013,4,"[10111, 41895, 50242, 103185]"
2014,2,"[109674, 128570]"
2015,9,"[5347, 9087, 12651, 14578, 27468, 38694, 92094, 94172, 124252]"
2016,6,"[21613, 39331, 53163, 87734, 121387, 123735]"
2017,8,"[2794, 41360, 47931, 100303, 123738, 128499, 131204, 131512]"
2018,4,"[8989, 25575, 37744, 43943]"
2019,12,"[24705, 27057, 35485, 48482, 55418, 63828, 75858, 90133, 96651, 98853, 111398, 119675]"
2020,3,"[46681, 112358, 130967]"
2021,3,"[19282, 111072, 119852]"
2022,10,"[8049, 18603, 20645, 28179, 33828, 41847, 60731, 95365, 109284, 112077]"
2023,8,"[1506, 19769, 48348, 50137, 63723, 104199, 120561, 132942]"
2024,9,"[2345, 19720, 24096, 62093, 80571, 100919, 116266, 119159, 119489]"
2025,4,"[44997, 55481, 90223, 90418]"
2026,6,"[25908, 43344, 45485, 57365, 87550, 109684]"
2027,12,"[25441, 31393, 46359, 47242, 68859, 70561, 85784, 87101, 88442, 121849, 123146, 130667]"
2028,14,"[19802, 36231, 41869, 51429, 53676, 55436, 56510, 68752, 86837, 88612, 102835, 106516, 106819, 116369]"
2029,6,"[25901, 36614, 51140, 66210, 73477, 85800]"
2030,5,"[95701, 120958, 121184, 132731, 132777]"
2031,5,"[15754, 51621, 69712, 81591, 87958]"
2032,7,"[5673, 9817, 15245, 15726, 38933, 114195, 125093]"
2033,9,"[2395, 2462, 45614, 46387, 47677, 51543, 67442, 114324, 127347]"
2034,3,"[54287, 56692, 107509]"
2035,5,"[19064, 31104, 52100, 92268, 121237]"
2036,5,"[393, 22972, 68003, 94982, 110956]"
2037,5,"[7114, 52606, 67622, 105792, 115832]"
2038,6,"[2824, 3440, 5375, 40874, 68748, 105289]"
2039,7,"[12640, 43189, 81925, 87773, 111490, 128437, 132616]"
2040,8,"[22944, 33935, 35888, 51658, 52947, 53913, 68921, 106029]"
2041,4,"[28029, 29957, 79939, 114355]"
2042,6,"[10816, 28448, 57007, 66340, 72973, 105130]"
2043,3,"[73874, 116901, 128612]"
2044,5,"[46020, 57750, 96198, 105205, 131086]"
2045,4,"[11070, 15047, 34178, 127669]"
2046,5,"[14697, 17852, 28483, 40476, 112849]"
2047,8,"[2450, 26808, 35549, 50960, 74932, 94429, 95854, 117976]"
2048,10,"[7060, 24593, 31587, 37592, 50133, 55680, 119915, 120559, 125886, 127912]"
2049,5,"[7964, 31589, 65291, 90930, 104545]"
2050,6,"[36125, 38039, 90086, 99407, 120435, 125488]"
2051,6,"[43499, 50244, 64126, 108204, 122840, 130686]"
2052,4,"[21258, 46349, 50335, 130655]"
2053,4,"[13494, 38770, 43558, 109718]"
2054,3,"[103426, 107698, 126455]"
2055,5,"[1256, 8608, 10076, 38537, 99528]"
2056,6,"[1412, 6363, 15517, 45903, 84647, 127456]"
2057,2,"[99597, 111535]"
2058,7,"[38268, 44160, 66431, 76547, 77037, 113438, 131453]"
2059,7,"[20157, 28736, 44938, 98282, 109614, 122266, 123331]"
2060,5,"[22529, 38216, 60778, 104224, 111967]"
2061,6,"[16023, 19007, 103069, 108790, 110344, 129454]"
2062,7,"[37931, 43719, 49529, 51339, 64649, 83874, 127846]"
2063,5,"[26667, 60358, 69806, 72977, 131441]"
2064,5,"[13571, 14167, 15700, 79188, 118675]"
2065,3,"[24902, 78692, 98289]"
2066,4,"[45759, 63005, 88666, 100771]"
2067,3,"[58772, 76643, 96135]"
2068,4,"[31082, 55293, 69404, 115796]"
2069,14,"[4015, 8680, 10268, 11828, 16197, 29090, 40431, 56438, 75299, 79138, 91580, 94784, 98880, 102762]"
2070,4,"[4473, 22888, 41482, 81014]"
2071,3,"[18900, 101980, 110045]"
2072,5,"[20907, 30964, 41452, 107982, 131182]"
2073,4,"[3100, 22048, 70461, 93836]"
2074,9,"[12924, 17395, 18381, 36894, 41607, 52171, 67227, 91028, 114734]"
2075,8,"[16488, 36431, 59763, 75666, 99592, 120612, 127939, 133274]"
2076,4,"[30235, 107385, 117281, 132725]"
2077,6,"[9690, 10427, 39200, 45786, 57125, 92658]"
2078,5,"[3774, 20426, 52144, 104634, 108056]"
2079,6,"[11665, 35953, 43609, 49192, 63554, 64361]"
2080,7,"[32421, 42463, 60949, 77384, 110373, 111486, 121831]"
2081,6,"[7144, 21550, 41514, 42294, 103999, 107148]"
2082,3,"[30676, 89704, 129259]"
2083,7,"[10566, 25746, 36454, 40822, 44418, 51663, 57690]"
2084,7,"[3443, 24583, 48842, 66881, 107482, 107686, 110287]"
2085,9,"[14384, 40008, 49898, 85092, 85176, 96326, 110728, 111663, 127222]"
2086,5,"[1899, 6082, 42929, 79535, 99147]"
2087,3,"[5040, 87999, 103570]"
2088,95,"[289, 669, 798, 1002, 1186, 1229, 1652, 6679, 13387, 14385, 14445, 14717, 16274, 17962, 18342, 20075, 23428, 26921, 26976, 29204, 29365, 29470, 30838, 31417, 34516, 36156, 36861, 37762, 38068, 42553, 48340, 48421, 49245, 54723, 54858, 60482, 61384, 62252, 62830, 62891, 63003, 64403, 64413, 68650, 69179, 69420, 69571, 69911, 70055, 74204, 76805, 76941, 78141, 80752, 80786, 80948, 81807, 83705, 88213, 88301, 89317, 89601, 89656, 93459, 93665, 94229, 94236, 96361, 96804, 97534, 97693, 100268, 107444, 107454, 107489, 109092, 109468, 111448, 111664, 111681, 111736, 112718, 112958, 113034, 119196, 120633, 122418, 122421, 123573, 129681, 130015, 130044, 130748, 132570, 132673]"
