,Len,Indices
16842,4,"[10334, 26012, 57560, 73766]"
16843,1,[41126]
16844,2,"[5171, 68556]"
16845,2,"[57462, 73617]"
16846,2,"[56014, 108383]"
16847,6,"[34799, 61961, 80261, 80371, 107726, 108139]"
16848,3,"[26371, 58360, 110650]"
16849,2,"[37535, 121852]"
16850,2,"[18750, 35349]"
16851,3,"[32778, 57925, 93895]"
16852,6,"[26781, 29149, 76289, 95766, 110410, 111115]"
16853,3,"[44612, 78615, 128935]"
16854,2,"[51115, 114394]"
16855,2,"[62497, 81165]"
16856,2,"[12755, 59278]"
16857,2,"[18659, 41860]"
16858,2,"[34509, 61368]"
16859,3,"[37137, 87226, 121406]"
16860,2,"[34997, 100697]"
16861,2,"[3897, 121299]"
16862,3,"[29690, 50230, 114044]"
16863,2,"[35440, 63355]"
16864,2,"[16389, 79897]"
16865,2,"[102150, 126337]"
16866,5,"[2592, 34991, 62394, 80995, 119302]"
16867,41,"[644, 8516, 10464, 16310, 17280, 23644, 27129, 33836, 34475, 34923, 34926, 35287, 36162, 39122, 40764, 42737, 49240, 54495, 64519, 67381, 73015, 73902, 77285, 77533, 81880, 81985, 89102, 91510, 93466, 96826, 98987, 100412, 105614, 109374, 110487, 113759, 119205, 126992, 127059, 127237, 131330]"
16868,2,"[61808, 67414]"
16869,2,"[54474, 115504]"
16870,1,[55655]
16871,4,"[50149, 63374, 90409, 107995]"
16872,7,"[18469, 39999, 45389, 48571, 88294, 97419, 115230]"
16873,2,"[53457, 68466]"
16874,4,"[7548, 81025, 90511, 122526]"
16875,3,"[17346, 69315, 100470]"
16876,2,"[20010, 42293]"
16877,2,"[43288, 127597]"
16878,2,"[9534, 92515]"
16879,2,"[36311, 84819]"
16880,5,"[27903, 45517, 79529, 83266, 108228]"
16881,3,"[23386, 91338, 93868]"
16882,2,"[16549, 80037]"
16883,1,[127488]
16884,3,"[8443, 25381, 108663]"
16885,1,[106572]
16886,4,"[12056, 43959, 100553, 125815]"
16887,3,"[20309, 42387, 126746]"
16888,2,"[30613, 114987]"
16889,3,"[29935, 50965, 114327]"
16890,2,"[12028, 58744]"
16891,3,"[1767, 50427, 84971]"
16892,2,"[26178, 57915]"
16893,2,"[2543, 43108]"
16894,3,"[51618, 86253, 114556]"
16895,2,"[25778, 73095]"
16896,2,"[28757, 101773]"
16897,2,"[56697, 92066]"
16898,1,[79004]
16899,3,"[61595, 61767, 99724]"
16900,2,"[4502, 114957]"
16901,3,"[12925, 59396, 111185]"
16902,5,"[19843, 45924, 75541, 96611, 117949]"
16903,2,"[10031, 92994]"
16904,2,"[25132, 108258]"
16905,3,"[18972, 102034, 113188]"
16906,2,"[4903, 68293]"
16907,2,"[98341, 125105]"
16908,2,"[92327, 123124]"
16909,2,"[10729, 110149]"
16910,2,"[22193, 51704]"
16911,3,"[40901, 98977, 125340]"
16912,2,"[18417, 119573]"
16913,2,"[50809, 114257]"
16914,2,"[25946, 93105]"
16915,2,"[11152, 74612]"
16916,2,"[32416, 116682]"
16917,2,"[12784, 76351]"
16918,4,"[10722, 39211, 74156, 93701]"
16919,3,"[51903, 86536, 121172]"
16920,2,"[10029, 38987]"
16921,2,"[13904, 77395]"
16922,2,"[56899, 92368]"
16923,2,"[10170, 57463]"
16924,3,"[190, 36428, 42468]"
16925,2,"[17920, 81394]"
16926,2,"[15712, 61177]"
16927,2,"[12204, 75714]"
16928,2,"[6941, 120534]"
16929,4,"[51252, 67942, 68433, 121502]"
16930,3,"[10903, 22627, 57933]"
16931,2,"[25446, 108780]"
16932,3,"[26691, 59086, 95500]"
16933,2,"[38183, 122530]"
16934,3,"[18952, 63293, 82264]"
16935,3,"[54589, 69628, 115540]"
16936,2,"[15733, 79228]"
16937,2,"[55809, 90703]"
16938,2,"[42322, 126662]"
16939,2,"[66383, 85983]"
16940,2,"[5646, 69010]"
16941,2,"[6542, 122192]"
16942,2,"[41158, 99698]"
16943,3,"[63860, 102913, 113470]"
16944,2,"[41844, 126190]"
16945,1,[18116]
16946,2,"[82406, 128627]"
16947,3,"[60027, 77426, 96991]"
16948,2,"[52850, 114944]"
16949,2,"[32433, 92804]"
16950,2,"[9143, 92146]"
16951,2,"[14926, 98013]"
16952,4,"[9996, 73427, 92954, 116752]"
16953,3,"[9447, 25720, 72887]"
16954,2,"[66814, 121113]"
16955,2,"[547, 83791]"
16956,2,"[63127, 82065]"
16957,3,"[18599, 25150, 73780]"
16958,2,"[13697, 77221]"
16959,2,"[38284, 71385]"
16960,2,"[11999, 75491]"
16961,2,"[40461, 124915]"
16962,2,"[32355, 92594]"
16963,2,"[55334, 90012]"
16964,2,"[87406, 114939]"
16965,4,"[16964, 61987, 100080, 112527]"
16966,3,"[17300, 62226, 112640]"
16967,2,"[5022, 87982]"
16968,4,"[62283, 63122, 80832, 97124]"
16969,3,"[65065, 84434, 104045]"
16970,3,"[56746, 92123, 116485]"
16971,4,"[19977, 35751, 63918, 120060]"
16972,3,"[1775, 29766, 114125]"
16973,2,"[24867, 90342]"
16974,2,"[28559, 81521]"
16975,2,"[20912, 64886]"
16976,2,"[33784, 118059]"
16977,3,"[41234, 54391, 69447]"
16978,5,"[48789, 75416, 92639, 124002, 133046]"
16979,4,"[14593, 29931, 40436, 43162]"
16980,3,"[92113, 108458, 116482]"
16981,2,"[2390, 29915]"
16982,3,"[3476, 48986, 51875]"
16983,2,"[107727, 132044]"
16984,3,"[6921, 89847, 122311]"
16985,3,"[40939, 79493, 125379]"
16986,2,"[12879, 76435]"
16987,2,"[14647, 27402]"
16988,1,[47309]
16989,2,"[17105, 80554]"
16990,3,"[60732, 78524, 118454]"
16991,2,"[5509, 23571]"
16992,2,"[19997, 29183]"
16993,2,"[42589, 126916]"
16994,3,"[57862, 93815, 117035]"
16995,2,"[107609, 110290]"
16996,3,"[52553, 67574, 87147]"
16997,3,"[19443, 29007, 102490]"
16998,2,"[12948, 59408]"
16999,2,"[37850, 89457]"
17000,2,"[19267, 102337]"
17001,3,"[7661, 71124, 99640]"
17002,3,"[27551, 44763, 111890]"
17003,3,"[6708, 70085, 89632]"
17004,2,"[84486, 120525]"
17005,2,"[89725, 107526]"
17006,3,"[39393, 74726, 94249]"
17007,2,"[39853, 124303]"
17008,3,"[2378, 85535, 114297]"
17009,2,"[66836, 86418]"
17010,2,"[4300, 37158]"
17011,2,"[26661, 75914]"
17012,2,"[10330, 73760]"
17013,3,"[12938, 39898, 124345]"
17014,2,"[26081, 57695]"
17015,1,[35653]
17016,2,"[16660, 80133]"
17017,2,"[81022, 100700]"
17018,2,"[60109, 97111]"
17019,3,"[68170, 87740, 121594]"
17020,2,"[19322, 113312]"
17021,2,"[45859, 130171]"
17022,2,"[8528, 91523]"
17023,5,"[71838, 74808, 81009, 94328, 105798]"
17024,2,"[47491, 103282]"
17025,9,"[12068, 53750, 83973, 101186, 106712, 115237, 119580, 126952, 129842]"
17026,4,"[20078, 83030, 103090, 113522]"
17027,2,"[71460, 90947]"
17028,2,"[28522, 112870]"
17029,2,"[491, 29288]"
17030,2,"[7862, 38266]"
17031,9,"[5504, 42354, 49888, 65351, 83612, 84808, 106004, 121459, 131422]"
17032,2,"[21861, 51195]"
17033,3,"[5684, 88622, 121895]"
17034,2,"[3933, 67352]"
17035,5,"[26031, 54322, 57592, 73572, 73813]"
17036,3,"[36474, 43411, 85381]"
17037,3,"[4412, 67822, 114932]"
17038,4,"[4021, 52400, 86976, 121338]"
17039,3,"[58813, 75646, 95126]"
17040,2,"[46184, 133192]"
17041,2,"[43704, 128027]"
17042,2,"[2324, 85482]"
17043,2,"[77249, 96782]"
17044,2,"[2690, 85779]"
17045,2,"[55123, 70188]"
17046,2,"[24989, 108097]"
17047,3,"[64481, 83652, 103624]"
17048,2,"[4807, 106189]"
17049,3,"[23232, 53382, 96641]"
17050,7,"[11811, 21654, 36316, 58557, 75234, 104941, 116870]"
17051,3,"[968, 20934, 64919]"
17052,3,"[25532, 49468, 63537]"
17053,2,"[35367, 82160]"
17054,2,"[55890, 125618]"
17055,2,"[59453, 111218]"
17056,3,"[7138, 55369, 90066]"
17057,2,"[39468, 74975]"
17058,2,"[67720, 105857]"
17059,3,"[5592, 30928, 115309]"
17060,3,"[43477, 91426, 119297]"
17061,3,"[16978, 80423, 100089]"
17062,2,"[77612, 97175]"
17063,2,"[23800, 106864]"
17064,3,"[3704, 52088, 121230]"
17065,2,"[63458, 102266]"
17066,3,"[30087, 66466, 86061]"
17067,3,"[14952, 60677, 78432]"
17068,3,"[15794, 40865, 98883]"
17069,2,"[26414, 94618]"
17070,2,"[48645, 67080]"
17071,3,"[2371, 50602, 120810]"
17072,3,"[33530, 59492, 130229]"
17073,2,"[27623, 132623]"
17074,2,"[38511, 122857]"
17075,2,"[45550, 129884]"
17076,3,"[20317, 42389, 126750]"
17077,2,"[62917, 119545]"
17078,2,"[4752, 23082]"
17079,2,"[13971, 27188]"
17080,2,"[20623, 103627]"
17081,2,"[80923, 125832]"
17082,3,"[27631, 60881, 98343]"
17083,4,"[4632, 12376, 68026, 106076]"
17084,2,"[45567, 129907]"
17085,2,"[29784, 85046]"
17086,2,"[46043, 130339]"
17087,4,"[1629, 50320, 84851, 114080]"
17088,3,"[41595, 52960, 67966]"
17089,3,"[8765, 26421, 49230]"
17090,6,"[9313, 101151, 108234, 109223, 125755, 126792]"
17091,2,"[28932, 113274]"
17092,3,"[15050, 27554, 78541]"
17093,2,"[86204, 105138]"
17094,3,"[10284, 93258, 123444]"
17095,4,"[25113, 71249, 90751, 108238]"
17096,3,"[36430, 85225, 120722]"
17097,2,"[32506, 116782]"
17098,2,"[40387, 77932]"
17099,1,[38817]
17100,2,"[7171, 55394]"
17101,2,"[52794, 121450]"
17102,5,"[13853, 40198, 77362, 78176, 96911]"
17103,3,"[34397, 61172, 98799]"
17104,1,[36701]
17105,4,"[47978, 65822, 85380, 114234]"
17106,2,"[3152, 114536]"
17107,3,"[4237, 22755, 52624]"
17108,4,"[11743, 72488, 94706, 117342]"
17109,2,"[37044, 67413]"
17110,2,"[2852, 43185]"
17111,7,"[8438, 22003, 42185, 52542, 54160, 76352, 108662]"
17112,2,"[21655, 66042]"
17113,3,"[102180, 109393, 132710]"
17114,2,"[16037, 79536]"
17115,2,"[39767, 95539]"
17116,4,"[33849, 60121, 77567, 97139]"
17117,3,"[4101, 87066, 114848]"
17118,2,"[46366, 130674]"
17119,2,"[20723, 103720]"
17120,2,"[5393, 53759]"
17121,3,"[53684, 60882, 111965]"
17122,3,"[5217, 37440, 68602]"
17123,4,"[51829, 66883, 86457, 105290]"
17124,3,"[37543, 88527, 121859]"
17125,4,"[78910, 88543, 110032, 125167]"
17126,2,"[6447, 107311]"
17127,15,"[858, 1156, 10115, 10117, 27323, 34649, 36157, 39012, 39013, 61600, 73547, 73549, 79928, 84393, 130197]"
17128,1,[21802]
17129,4,"[26738, 76159, 95644, 111074]"
17130,3,"[21402, 50528, 104416]"
17131,3,"[36292, 65311, 126716]"
17132,2,"[12887, 76438]"
17133,2,"[74324, 123668]"
17134,2,"[69314, 88867]"
17135,3,"[14561, 33995, 97633]"
17136,3,"[60880, 98344, 118537]"
17137,2,"[10355, 57578]"
17138,3,"[7922, 71395, 116109]"
17139,3,"[61531, 79724, 112287]"
17140,2,"[59827, 77125]"
17141,2,"[24066, 107161]"
17142,2,"[1718, 84930]"
17143,3,"[13524, 59784, 77051]"
17144,2,"[5010, 87973]"
17145,3,"[4605, 67997, 114989]"
17146,2,"[33489, 95991]"
17147,3,"[23918, 41915, 107008]"
17148,2,"[19567, 82675]"
17149,3,"[7455, 55613, 70882]"
17150,3,"[11362, 58279, 117225]"
17151,2,"[13725, 33734]"
17152,2,"[91870, 108947]"
17153,3,"[11844, 94803, 123964]"
17154,3,"[17504, 100640, 119289]"
17155,2,"[57375, 116773]"
17156,2,"[4805, 68206]"
17157,3,"[6713, 55038, 89639]"
17158,2,"[60034, 111509]"
17159,3,"[14679, 78175, 97761]"
17160,2,"[55520, 90290]"
17161,2,"[12409, 117581]"
17162,7,"[21393, 22520, 51499, 66572, 86161, 86313, 106220]"
17163,3,"[12604, 33370, 95622]"
17164,3,"[5503, 53853, 121832]"
17165,2,"[20334, 103347]"
17166,2,"[34598, 79767]"
17167,2,"[14165, 111573]"
17168,2,"[35544, 63573]"
17169,1,[121315]
17170,4,"[7726, 31655, 71183, 90688]"
17171,2,"[29154, 102933]"
17172,2,"[22432, 105442]"
17173,2,"[1322, 21115]"
17174,6,"[226, 38305, 49203, 86913, 120249, 121317]"
17175,2,"[21100, 104104]"
17176,2,"[6272, 122107]"
17177,2,"[11046, 74502]"
17178,2,"[52027, 86645]"
17179,4,"[11465, 32996, 117257, 124393]"
17180,2,"[60813, 118501]"
17181,2,"[1546, 50255]"
17182,10,"[32983, 49517, 61270, 74899, 79346, 94307, 100168, 112165, 112561, 129425]"
17183,44,"[1045, 9023, 11175, 11649, 22066, 24278, 26044, 26415, 26903, 27371, 27488, 29128, 30765, 34615, 38057, 39203, 46656, 48270, 49611, 56676, 58202, 60275, 60393, 60452, 62538, 64724, 69958, 70628, 72451, 73855, 77999, 88008, 90145, 93413, 97183, 99097, 105117, 107388, 111731, 118098, 118137, 118913, 122408, 122788]"
17184,2,"[39548, 123950]"
17185,5,"[17931, 51009, 90384, 90625, 125628]"
17186,4,"[77233, 96754, 99646, 127480]"
17187,2,"[3638, 114680]"
17188,2,"[82722, 113397]"
17189,2,"[27010, 96485]"
17190,2,"[27064, 96666]"
17191,2,"[82005, 126176]"
17192,2,"[21792, 104831]"
17193,3,"[7482, 55863, 71273]"
17194,2,"[43984, 128281]"
17195,2,"[38899, 73204]"
17196,3,"[51360, 77333, 111943]"
17197,2,"[24314, 89544]"
17198,3,"[11136, 58104, 74583]"
17199,2,"[12364, 117563]"
17200,3,"[10253, 57510, 93227]"
17201,3,"[31389, 79706, 132481]"
17202,2,"[66697, 105188]"
17203,6,"[21291, 21888, 54769, 89373, 107293, 124022]"
17204,4,"[19775, 53103, 68113, 87688]"
17205,2,"[4616, 128221]"
17206,2,"[56064, 71573]"
17207,3,"[27847, 61309, 79404]"
17208,2,"[34195, 60759]"
17209,2,"[26223, 58021]"
17210,2,"[17169, 112598]"
17211,2,"[6169, 69556]"
17212,3,"[50105, 65181, 84580]"
17213,3,"[13004, 33508, 117798]"
17214,2,"[17696, 125902]"
17215,3,"[13488, 59770, 77028]"
17216,2,"[11184, 74641]"
17217,2,"[23864, 106954]"
17218,2,"[37152, 67687]"
17219,3,"[23767, 69157, 88716]"
17220,3,"[7938, 55950, 108331]"
17221,4,"[19493, 20665, 127804, 128594]"
17222,2,"[9194, 72624]"
17223,3,"[14139, 40286, 77617]"
17224,2,"[15968, 34498]"
17225,2,"[4024, 67428]"
17226,2,"[9961, 109636]"
17227,2,"[13615, 96654]"
17228,2,"[14236, 111598]"
17229,2,"[1996, 36422]"
17230,3,"[24860, 42791, 92595]"
17231,2,"[60854, 118525]"
17232,2,"[60242, 62745]"
17233,2,"[32407, 116673]"
17234,3,"[36576, 66116, 85692]"
17235,2,"[25587, 98211]"
17236,4,"[15809, 48965, 63858, 128602]"
17237,3,"[21680, 45228, 104726]"
17238,3,"[58926, 103497, 122917]"
17239,2,"[7402, 107966]"
17240,4,"[13506, 61606, 77791, 96555]"
17241,2,"[38470, 71852]"
17242,3,"[30931, 53950, 88545]"
17243,3,"[37862, 54899, 69961]"
17244,2,"[33513, 117803]"
17245,3,"[20350, 35862, 83200]"
17246,1,[21231]
17247,4,"[3245, 22146, 66674, 86275]"
17248,2,"[12667, 95704]"
17249,2,"[31015, 69187]"
17250,3,"[7324, 24807, 55513]"
17251,2,"[32446, 73338]"
17252,2,"[73290, 92823]"
17253,2,"[34392, 61160]"
17254,2,"[46550, 130843]"
17255,4,"[7380, 31538, 70808, 115927]"
17256,1,[49000]
17257,2,"[19903, 34805]"
17258,4,"[18502, 63024, 81958, 113046]"
17259,4,"[28684, 62992, 81889, 101566]"
17260,2,"[42805, 127105]"
17261,3,"[6355, 54706, 69756]"
17262,2,"[39913, 94419]"
17263,2,"[100788, 112765]"
17264,1,[43507]
17265,2,"[4823, 115062]"
17266,2,"[19902, 47864]"
17267,4,"[38422, 71725, 91224, 122763]"
17268,2,"[36288, 120595]"
17269,2,"[38, 83298]"
17270,1,[38466]
17271,2,"[16461, 125540]"
17272,4,"[20464, 48981, 86752, 122058]"
17273,2,"[7584, 55710]"
17274,4,"[9705, 38248, 44969, 64694]"
17275,3,"[10184, 57472, 73632]"
17276,2,"[57347, 109677]"
17277,2,"[102325, 119840]"
17278,2,"[43435, 127746]"
17279,2,"[46203, 130510]"
17280,4,"[7069, 31418, 55322, 89994]"
17281,2,"[102937, 126608]"
17282,6,"[13575, 35247, 37857, 78913, 81854, 112018]"
17283,3,"[1522, 31070, 54325]"
17284,2,"[31443, 90056]"
17285,2,"[99096, 125383]"
17286,2,"[12292, 75817]"
17287,3,"[31440, 55353, 90046]"
17288,3,"[60160, 97201, 119272]"
17289,3,"[16848, 41247, 125647]"
17290,2,"[311, 49263]"
17291,2,"[14919, 78404]"
17292,4,"[32231, 92222, 116523, 122027]"
17293,2,"[48959, 133193]"
17294,2,"[56076, 91084]"
17295,2,"[24888, 70850]"
17296,1,[74949]
17297,2,"[11793, 75259]"
17298,2,"[12210, 110929]"
17299,3,"[26624, 75806, 110958]"
17300,3,"[30817, 68580, 88148]"
17301,3,"[8775, 56513, 116371]"
17302,2,"[29526, 84143]"
17303,3,"[53229, 68241, 121607]"
17304,2,"[68050, 87624]"
17305,2,"[17514, 80964]"
17306,2,"[78736, 125101]"
17307,3,"[38049, 90118, 122396]"
17308,2,"[61974, 80390]"
17309,2,"[48839, 133084]"
17310,2,"[89027, 115477]"
17311,2,"[12176, 75684]"
17312,3,"[2781, 30012, 66252]"
17313,2,"[44732, 129081]"
17314,2,"[37817, 122137]"
17315,6,"[15988, 46347, 96915, 99094, 102182, 126349]"
17316,2,"[13691, 40143]"
17317,2,"[33805, 60041]"
17318,3,"[7332, 39799, 124242]"
17319,3,"[12933, 95982, 124343]"
17320,3,"[51072, 85727, 114374]"
17321,3,"[12827, 33452, 59323]"
17322,2,"[36720, 86117]"
17323,3,"[77198, 96721, 117996]"
17324,2,"[736, 120406]"
17325,5,"[3123, 36738, 51496, 86160, 121032]"
17326,3,"[29232, 83096, 113557]"
17327,3,"[53821, 59973, 88401]"
17328,2,"[2945, 66396]"
17329,2,"[24539, 55250]"
17330,2,"[15799, 79291]"
17331,2,"[79182, 112108]"
17332,2,"[12763, 33434]"
17333,1,[49085]
17334,2,"[14283, 77753]"
17335,3,"[36232, 65105, 120524]"
17336,2,"[94451, 117265]"
17337,2,"[27735, 79105]"
17338,6,"[23689, 24239, 34646, 52347, 86928, 130022]"
17339,4,"[12715, 33422, 59246, 76280]"
17340,2,"[40063, 77013]"
17341,4,"[8544, 25415, 56357, 71985]"
17342,1,[124549]
17343,2,"[15330, 98402]"
17344,2,"[4975, 23219]"
17345,1,[55839]
17346,2,"[37322, 87809]"
17347,3,"[34610, 61572, 79788]"
17348,3,"[75883, 126326, 128707]"
17349,2,"[50573, 65650]"
17350,3,"[21058, 49989, 104049]"
17351,3,"[13929, 77425, 111502]"
17352,3,"[17704, 81173, 119363]"
17353,3,"[37051, 86978, 121339]"
17354,2,"[13439, 76979]"
17355,2,"[69310, 115421]"
17356,2,"[12794, 26803]"
17357,5,"[14050, 33843, 60113, 97116, 118108]"
17358,3,"[26479, 58610, 75326]"
17359,2,"[31724, 116093]"
17360,2,"[70109, 126933]"
17361,3,"[53800, 68798, 88384]"
17362,3,"[2613, 66141, 120873]"
17363,2,"[10030, 57350]"
17364,2,"[18936, 63284]"
17365,2,"[34808, 61981]"
17366,2,"[21800, 51097]"
17367,1,[43437]
17368,1,[114737]
17369,3,"[77299, 96840, 124634]"
17370,2,"[18605, 101689]"
17371,3,"[26813, 59326, 111149]"
17372,4,"[10804, 74249, 93813, 123640]"
17373,2,"[52444, 114833]"
17374,2,"[2757, 36624]"
17375,3,"[31824, 91076, 116177]"
17376,3,"[30917, 68911, 115302]"
17377,3,"[49951, 65041, 104023]"
17378,2,"[16159, 112260]"
17379,3,"[3995, 52375, 114806]"
17380,2,"[90834, 122626]"
17381,2,"[40258, 77537]"
17382,4,"[44303, 61377, 79501, 128622]"
17383,3,"[4108, 67514, 121366]"
17384,2,"[35757, 120068]"
17385,3,"[11700, 58510, 117326]"
17386,2,"[44792, 129151]"
17387,2,"[244, 64379]"
17388,3,"[37193, 67846, 121469]"
17389,2,"[47955, 132206]"
17390,2,"[19316, 102377]"
17391,3,"[14838, 27474, 60595]"
17392,5,"[53727, 74087, 111636, 111775, 130127]"
17393,4,"[19576, 82684, 102623, 119948]"
17394,2,"[51825, 86454]"
17395,3,"[19547, 82659, 102593]"
17396,2,"[9207, 38725]"
17397,2,"[31808, 56057]"
17398,2,"[65983, 120815]"
17399,3,"[7145, 31451, 115845]"
17400,2,"[23692, 106762]"
17401,3,"[19119, 63403, 82385]"
17402,3,"[23069, 53128, 106146]"
17403,2,"[29024, 82627]"
17404,2,"[5073, 88035]"
17405,2,"[20851, 50665]"
17406,2,"[40124, 124589]"
17407,2,"[15277, 98360]"
17408,2,"[99023, 125360]"
17409,2,"[29926, 85570]"
17410,3,"[15249, 25212, 40667]"
17411,2,"[27663, 98462]"
17412,3,"[39448, 74888, 94397]"
17413,3,"[39710, 75832, 124124]"
17414,2,"[46945, 131220]"
17415,3,"[12647, 26751, 95686]"
17416,1,[56420]
17417,3,"[3806, 36974, 121273]"
17418,2,"[93047, 123383]"
17419,2,"[27334, 97431]"
17420,2,"[26839, 95946]"
17421,2,"[8436, 71903]"
17422,2,"[12524, 59115]"
17423,4,"[4224, 38184, 84892, 86276]"
17424,3,"[29909, 47768, 132419]"
17425,2,"[18828, 63227]"
17426,3,"[40240, 77487, 97055]"
17427,2,"[1520, 104213]"
17428,2,"[2874, 36657]"
17429,2,"[13364, 124485]"
17430,2,"[10886, 57923]"
17431,3,"[1796, 50451, 104366]"
17432,6,"[2216, 37524, 47757, 50771, 53862, 132013]"
17433,2,"[398, 35997]"
17434,2,"[55660, 108033]"
17435,2,"[7621, 108123]"
17436,2,"[40549, 97973]"
17437,2,"[41278, 125684]"
17438,3,"[42495, 83504, 126859]"
17439,2,"[18707, 113105]"
17440,1,[39612]
17441,3,"[16899, 80343, 125662]"
17442,2,"[893, 64858]"
17443,3,"[23029, 87651, 106100]"
17444,4,"[6285, 69661, 89211, 115553]"
17445,2,"[18623, 41850]"
17446,3,"[65040, 88792, 113944]"
17447,3,"[27137, 96850, 111459]"
17448,2,"[7591, 31612]"
17449,3,"[50349, 84877, 104294]"
17450,4,"[35521, 63524, 82529, 119859]"
17451,3,"[35127, 81469, 101135]"
17452,2,"[9792, 25813]"
17453,2,"[5487, 53850]"
17454,2,"[36846, 51794]"
17455,3,"[7957, 71441, 122654]"
17456,2,"[29006, 102485]"
17457,2,"[53063, 105476]"
17458,2,"[30050, 66342]"
17459,2,"[78353, 118400]"
17460,2,"[7975, 108351]"
17461,2,"[7201, 107805]"
17462,2,"[21334, 104361]"
17463,3,"[632, 36067, 64676]"
17464,2,"[12913, 95965]"
17465,5,"[16265, 61545, 79751, 99376, 112295]"
17466,2,"[50166, 65231]"
17467,2,"[61697, 99585]"
17468,3,"[7475, 55632, 70908]"
17469,4,"[23280, 50670, 86839, 128248]"
17470,6,"[36697, 67854, 91128, 91599, 107364, 116758]"
17471,3,"[15878, 79368, 112175]"
17472,3,"[34698, 80064, 99699]"
17473,3,"[4013, 67422, 79284]"
17474,2,"[7131, 55362]"
17475,3,"[14112, 27243, 60135]"
17476,2,"[72851, 123143]"
17477,3,"[16542, 99653, 112398]"
17478,3,"[10929, 26196, 110285]"
17479,3,"[62396, 81001, 100726]"
17480,2,"[28181, 112516]"
17481,3,"[55220, 70303, 89845]"
17482,2,"[61787, 80115]"
17483,2,"[27208, 77515]"
17484,2,"[50999, 85639]"
17485,2,"[28552, 62705]"
17486,3,"[31259, 54855, 89453]"
17487,2,"[64312, 83391]"
17488,4,"[675, 29472, 49589, 64709]"
17489,3,"[63762, 102773, 119991]"
17490,2,"[47686, 131947]"
17491,3,"[17442, 62327, 112690]"
17492,2,"[21837, 104889]"
17493,2,"[78975, 112041]"
17494,2,"[63718, 102702]"
17495,2,"[75779, 117520]"
17496,2,"[22493, 122668]"
17497,2,"[10067, 93035]"
17498,2,"[19940, 79919]"
17499,3,"[10282, 32557, 93255]"
17500,6,"[13584, 27049, 39422, 49508, 107126, 111386]"
17501,2,"[27484, 60626]"
17502,4,"[41613, 129484, 132054, 132059]"
17503,3,"[41011, 99316, 125449]"
17504,3,"[37548, 68964, 88540]"
17505,2,"[7136, 122381]"
17506,4,"[2997, 22235, 48079, 66448]"
17507,2,"[48280, 132526]"
17508,2,"[15010, 125025]"
17509,3,"[18491, 63022, 80187]"
17510,2,"[99916, 119054]"
17511,3,"[29157, 63880, 113481]"
17512,2,"[460, 126895]"
17513,3,"[16379, 99490, 131768]"
17514,3,"[5218, 37442, 68605]"
17515,2,"[19883, 35415]"
17516,2,"[26181, 110256]"
17517,2,"[23432, 68651]"
17518,7,"[21279, 38972, 72614, 89145, 92174, 104305, 123066]"
17519,2,"[58925, 95285]"
17520,2,"[37652, 88869]"
17521,2,"[4904, 87860]"
17522,3,"[18835, 82187, 101917]"
17523,4,"[34329, 61033, 98591, 118613]"
17524,4,"[37097, 52528, 67550, 87124]"
17525,2,"[12194, 33235]"
17526,2,"[26344, 58314]"
17527,3,"[53028, 87611, 121548]"
17528,2,"[1635, 65392]"
17529,2,"[63866, 82898]"
17530,2,"[57846, 74239]"
17531,3,"[3720, 67147, 105469]"
17532,2,"[8595, 38534]"
17533,2,"[13296, 111307]"
17534,2,"[5316, 68692]"
17535,2,"[52939, 106024]"
17536,4,"[3326, 23705, 36821, 51713]"
17537,2,"[27953, 28174]"
17538,4,"[52697, 67714, 87289, 105854]"
17539,5,"[1946, 26471, 29813, 94806, 114175]"
17540,2,"[41890, 126240]"
17541,2,"[90491, 115978]"
17542,4,"[12449, 33330, 115290, 117597]"
17543,3,"[4703, 37277, 121569]"
17544,3,"[14685, 69119, 118347]"
17545,4,"[1417, 21156, 50160, 84651]"
17546,2,"[5706, 106779]"
17547,2,"[52222, 105541]"
17548,3,"[15592, 27728, 79086]"
17549,2,"[43922, 128226]"
17550,2,"[94700, 132937]"
17551,2,"[17270, 80720]"
17552,2,"[40703, 98420]"
17553,2,"[19441, 63595]"
17554,3,"[29959, 63497, 82499]"
17555,5,"[2210, 50764, 65835, 85403, 120767]"
17556,2,"[21391, 104403]"
17557,2,"[10071, 73081]"
17558,15,"[17576, 31801, 35092, 35799, 41246, 44823, 44873, 47314, 71556, 89742, 99965, 101024, 103991, 125646, 131187]"
17559,4,"[9438, 56940, 72880, 116574]"
17560,3,"[15203, 31462, 70575]"
17561,3,"[10619, 57720, 74048]"
17562,3,"[35441, 82333, 119777]"
17563,2,"[17213, 112612]"
17564,3,"[59364, 76443, 111172]"
17565,2,"[43297, 127620]"
17566,2,"[27743, 79123]"
17567,2,"[20854, 103844]"
