,Len,Indices
6361,10,"[34021, 44326, 61092, 74449, 79078, 93993, 95834, 98683, 109521, 118328]"
6362,4,"[29274, 34279, 60925, 64143]"
6363,6,"[16341, 65652, 94510, 98079, 107534, 128299]"
6364,9,"[47522, 50766, 54474, 57414, 59977, 93087, 115504, 116792, 132270]"
6365,3,"[6089, 10379, 107053]"
6366,12,"[12111, 18124, 29586, 32295, 39421, 46715, 56944, 72888, 101264, 107178, 121105, 130996]"
6367,2,"[5311, 53694]"
6368,3,"[44855, 47290, 129223]"
6369,6,"[14990, 17740, 67076, 78481, 81212, 114689]"
6370,2,"[42496, 119831]"
6371,2,"[37070, 44000]"
6372,2,"[25481, 72149]"
6373,6,"[2252, 4418, 37187, 49050, 52817, 66399]"
6374,9,"[1849, 29793, 31818, 65560, 65582, 85094, 91060, 114143, 116171]"
6375,2,"[61886, 99912]"
6376,8,"[11637, 39503, 67852, 75095, 101503, 121396, 121475, 123895]"
6377,5,"[24880, 35943, 49161, 59546, 111265]"
6378,6,"[11769, 21526, 78918, 89818, 129712, 130113]"
6379,12,"[80, 6888, 20534, 26880, 27562, 55129, 56652, 59019, 60766, 94595, 95416, 109012]"
6380,2,"[79033, 98631]"
6381,4,"[1592, 25925, 50296, 93065]"
6382,3,"[30820, 53587, 115191]"
6383,11,"[15945, 16990, 18950, 19799, 28201, 29114, 44133, 82837, 106043, 112198, 121003]"
6384,5,"[15095, 78591, 81010, 100689, 119304]"
6385,5,"[1447, 24616, 47178, 50181, 131452]"
6386,7,"[19466, 22394, 40083, 62024, 87164, 96591, 118376]"
6387,9,"[2441, 11747, 15604, 30241, 41617, 77492, 85799, 101045, 114629]"
6388,18,"[434, 1507, 9154, 13293, 36286, 37758, 43396, 52198, 54517, 54713, 59442, 69562, 72595, 83340, 86804, 89241, 89303, 117150]"
6389,3,"[41083, 79883, 125519]"
6390,4,"[50544, 85153, 88040, 115151]"
6391,8,"[12107, 32551, 57508, 63600, 91330, 93224, 97194, 129424]"
6392,2,"[42331, 103156]"
6393,3,"[9731, 32388, 116657]"
6394,3,"[4751, 53156, 106157]"
6395,4,"[36302, 46238, 79348, 118627]"
6396,13,"[8472, 24418, 29889, 31581, 40802, 50839, 54171, 70942, 75476, 85467, 91461, 92712, 109928]"
6397,12,"[11735, 24123, 26438, 36318, 37311, 42445, 43016, 43637, 65374, 68260, 69985, 94696]"
6398,3,"[3551, 66984, 75778]"
6399,3,"[81418, 109322, 124853]"
6400,7,"[8800, 38601, 82009, 109678, 115722, 122950, 131863]"
6401,2,"[78359, 97948]"
6402,5,"[18087, 41680, 62080, 101233, 112586]"
6403,3,"[37019, 52055, 52310]"
6404,10,"[25337, 40910, 41731, 42332, 47398, 93338, 109894, 125348, 126680, 126972]"
6405,4,"[2410, 50925, 66010, 104716]"
6406,5,"[11241, 22845, 58183, 92925, 132171]"
6407,10,"[35175, 38814, 46152, 67063, 78044, 85553, 104709, 123191, 124932, 132158]"
6408,2,"[7764, 108220]"
6409,5,"[11037, 73965, 82209, 116937, 128712]"
6410,11,"[3853, 11801, 22525, 22885, 23965, 26933, 52230, 63198, 81876, 86831, 105073]"
6411,8,"[11477, 16924, 31646, 55781, 60713, 101902, 118326, 129189]"
6412,2,"[17314, 62239]"
6413,2,"[26937, 96289]"
6414,10,"[348, 22096, 45246, 46593, 86220, 91017, 95745, 95786, 98945, 111121]"
6415,5,"[41489, 51392, 86060, 89138, 125870]"
6416,5,"[959, 60879, 88686, 98342, 111996]"
6417,18,"[3430, 8185, 8370, 19232, 40998, 56099, 59245, 78380, 79633, 91122, 99266, 106967, 108466, 108503, 116350, 124989, 126230, 130352]"
6418,3,"[15453, 34315, 78938]"
6419,4,"[7286, 31506, 70691, 115889]"
6420,12,"[3227, 12429, 30149, 49457, 60761, 66654, 75969, 78566, 83786, 95454, 109670, 111760]"
6421,4,"[42089, 83133, 90305, 102436]"
6422,17,"[11572, 17784, 30226, 47541, 48222, 52988, 66844, 74359, 75030, 90398, 94531, 100927, 105126, 115748, 117283, 123478, 129468]"
6423,7,"[9923, 13424, 34833, 40048, 92892, 97669, 100112]"
6424,15,"[5545, 6794, 8309, 9920, 26287, 33949, 35045, 39023, 53889, 60327, 89722, 115026, 123398, 128962, 129692]"
6425,3,"[56945, 72890, 92428]"
6426,4,"[9024, 25588, 69375, 72456]"
6427,6,"[5365, 32139, 37477, 77937, 91986, 97521]"
6428,7,"[14217, 23561, 53846, 81312, 98209, 105033, 110129]"
6429,6,"[35413, 45086, 58899, 82263, 124403, 129437]"
6430,2,"[56786, 92175]"
6431,14,"[9422, 50411, 50923, 60017, 73834, 79217, 85563, 109765, 114111, 117746, 123355, 128288, 128660, 131401]"
6432,3,"[28288, 62193, 112627]"
6433,10,"[1090, 13213, 35321, 36181, 36798, 43221, 86297, 111278, 123509, 130914]"
6434,8,"[41023, 67538, 92316, 95846, 102014, 126289, 127992, 130693]"
6435,9,"[24263, 33822, 33839, 41004, 51394, 69854, 105025, 114490, 131234]"
6436,8,"[11145, 39347, 42399, 42942, 71605, 72351, 123750, 127245]"
6437,5,"[19357, 30728, 46313, 60829, 68333]"
6438,21,"[1048, 12567, 42709, 57306, 59137, 74843, 76105, 77842, 78983, 81338, 92860, 103155, 106371, 113547, 113798, 113808, 116746, 117638, 117640, 117886, 127032]"
6439,2,"[8735, 108838]"
6440,4,"[20760, 36665, 102062, 127999]"
6441,18,"[17027, 21736, 23406, 29450, 33131, 35243, 45499, 62122, 75437, 77864, 88902, 93690, 94891, 100205, 100562, 110142, 119172, 121814]"
6442,2,"[60673, 111844]"
6443,4,"[30099, 33215, 88502, 131991]"
6444,7,"[7588, 15139, 20255, 27581, 71034, 90541, 120149]"
6445,13,"[7370, 9635, 9876, 13948, 34263, 44182, 72044, 78754, 89166, 98660, 101706, 115106, 132304]"
6446,3,"[11231, 52768, 94207]"
6447,7,"[38554, 50912, 54740, 79553, 83634, 99161, 122904]"
6448,2,"[6423, 46536]"
6449,9,"[15879, 19284, 20482, 25234, 34548, 58690, 83997, 94938, 106005]"
6450,6,"[18991, 37571, 54004, 69044, 102049, 121891]"
6451,7,"[11286, 22413, 38258, 67798, 71301, 75835, 99910]"
6452,3,"[2687, 24156, 53526]"
6453,3,"[52103, 90490, 114715]"
6454,12,"[17219, 19486, 36445, 53016, 59193, 75420, 87602, 93950, 104654, 105045, 106072, 112615]"
6455,8,"[29144, 59010, 60898, 63852, 75919, 106326, 124287, 125462]"
6456,2,"[39154, 93540]"
6457,19,"[7983, 11139, 19958, 20013, 23499, 24824, 32056, 35393, 43215, 82889, 83457, 85538, 86254, 101068, 104689, 105762, 106612, 107295, 119674]"
6458,10,"[2012, 17026, 36088, 48916, 64239, 77993, 97570, 99925, 106928, 126898]"
6459,10,"[743, 33073, 38690, 49649, 56961, 59632, 76833, 89566, 92450, 124267]"
6460,4,"[24646, 25548, 128973, 130359]"
6461,6,"[11051, 11832, 32889, 58162, 74506, 111264]"
6462,5,"[4718, 22813, 53110, 105868, 116829]"
6463,25,"[281, 6469, 11450, 14227, 24546, 30216, 38592, 41005, 41343, 42494, 43090, 44230, 47786, 48174, 60229, 61139, 65483, 75224, 93795, 94646, 106179, 109785, 114616, 123113, 127114]"
6464,4,"[14862, 21568, 28263, 112606]"
6465,6,"[15299, 22631, 36041, 98374, 111807, 120385]"
6466,2,"[32532, 93135]"
6467,5,"[15213, 48141, 72137, 113999, 128375]"
6468,3,"[37085, 91412, 108654]"
6469,2,"[10972, 32808]"
6470,6,"[1062, 27356, 42713, 60356, 77943, 84296]"
6471,7,"[25244, 33173, 37751, 58914, 75506, 110955, 130676]"
6472,7,"[35272, 38127, 42733, 60379, 81938, 84388, 101607]"
6473,8,"[14683, 17226, 28278, 44268, 60502, 67922, 87490, 128586]"
6474,3,"[28434, 95022, 112795]"
6475,14,"[1016, 16539, 40680, 45120, 52655, 56295, 63413, 67670, 75208, 93017, 116038, 116769, 123928, 125565]"
